Protein	PolyQlength
TFCN25-335P-1|TFCN25-335P-1_000136-T1	11
TFCN25-335P-1|TFCN25-335P-1_000139-T1	10
TFCN25-335P-1|TFCN25-335P-1_000155-T1	12
TFCN25-335P-1|TFCN25-335P-1_000265-T1	13
TFCN25-335P-1|TFCN25-335P-1_001479-T1	12
TFCN25-335P-1|TFCN25-335P-1_001517-T1	13
TFCN25-335P-1|TFCN25-335P-1_001753-T1	10
TFCN25-335P-1|TFCN25-335P-1_001934-T1	10
TFCN25-335P-1|TFCN25-335P-1_002060-T1	14
TFCN25-335P-1|TFCN25-335P-1_002071-T1	13
TFCN25-335P-1|TFCN25-335P-1_002318-T1	12
TFCN25-335P-1|TFCN25-335P-1_002349-T1	10
TFCN25-335P-1|TFCN25-335P-1_002602-T1	20
TFCN25-335P-1|TFCN25-335P-1_002611-T1	14
TFCN25-335P-1|TFCN25-335P-1_002994-T1	29
TFCN25-335P-1|TFCN25-335P-1_003055-T1	15
TFCN25-335P-1|TFCN25-335P-1_003057-T1	18
TFCN25-335P-1|TFCN25-335P-1_003354-T1	10
TFCN25-335P-1|TFCN25-335P-1_003622-T1	12
TFCN25-335P-1|TFCN25-335P-1_003660-T1	10
TFCN25-335P-1|TFCN25-335P-1_003963-T1	18
TFCN25-335P-1|TFCN25-335P-1_004256-T1	14
TFCN25-335P-1|TFCN25-335P-1_004341-T1	12
TFCN25-335P-1|TFCN25-335P-1_004354-T1	10
TFCN25-335P-1|TFCN25-335P-1_004374-T1	15
TFCN25-335P-1|TFCN25-335P-1_004705-T1	10
TFCN25-335P-1|TFCN25-335P-1_005045-T1	16
TFCN25-335P-1|TFCN25-335P-1_005069-T1	12
TFCN25-335P-1|TFCN25-335P-1_005583-T1	12
TFCN25-335P-1|TFCN25-335P-1_005813-T1	10
TFCN25-335P-1|TFCN25-335P-1_005829-T1	10
TFCN25-335P-1|TFCN25-335P-1_006022-T1	10
TFCN25-335P-1|TFCN25-335P-1_006078-T1	11
TFCN25-335P-1|TFCN25-335P-1_006176-T1	13
TFCN25-335P-1|TFCN25-335P-1_006293-T1	10
TFCN25-335P-1|TFCN25-335P-1_006527-T1	11
TFCN25-335P-1|TFCN25-335P-1_006582-T1	13
TFCN25-335P-1|TFCN25-335P-1_006748-T1	20
TFCN25-335P-1|TFCN25-335P-1_006769-T1	11
TFCN25-335P-1|TFCN25-335P-1_006946-T1	21
TFCN25-335P-1|TFCN25-335P-1_007217-T1	10
TFCN25-335P-1|TFCN25-335P-1_007361-T1	11
TFCN25-335P-1|TFCN25-335P-1_007508-T1	12
TFCN25-335P-1|TFCN25-335P-1_007627-T1	11
TFCN25-335P-1|TFCN25-335P-1_007657-T1	12
