Protein	PolyQlength
IIF8SWF1|IIF8SWF1_000211-T1	14
IIF8SWF1|IIF8SWF1_000357-T1	11
IIF8SWF1|IIF8SWF1_000551-T1	12
IIF8SWF1|IIF8SWF1_001042-T1	20
IIF8SWF1|IIF8SWF1_001086-T1	11
IIF8SWF1|IIF8SWF1_001163-T1	13
IIF8SWF1|IIF8SWF1_001682-T1	11
IIF8SWF1|IIF8SWF1_002285-T1	12
IIF8SWF1|IIF8SWF1_002332-T1	15
IIF8SWF1|IIF8SWF1_002496-T1	10
IIF8SWF1|IIF8SWF1_002678-T1	11
IIF8SWF1|IIF8SWF1_002715-T1	10
IIF8SWF1|IIF8SWF1_002772-T1	20
IIF8SWF1|IIF8SWF1_002878-T1	13
IIF8SWF1|IIF8SWF1_002900-T1	12
IIF8SWF1|IIF8SWF1_003064-T1	13
IIF8SWF1|IIF8SWF1_003128-T1	19
IIF8SWF1|IIF8SWF1_003363-T1	19
IIF8SWF1|IIF8SWF1_003815-T1	10
IIF8SWF1|IIF8SWF1_003988-T1	15
IIF8SWF1|IIF8SWF1_004008-T1	11
IIF8SWF1|IIF8SWF1_004378-T1	15
IIF8SWF1|IIF8SWF1_004443-T1	10
IIF8SWF1|IIF8SWF1_004676-T1	11
IIF8SWF1|IIF8SWF1_004838-T1	11
IIF8SWF1|IIF8SWF1_004871-T1	12
IIF8SWF1|IIF8SWF1_004916-T1	10
IIF8SWF1|IIF8SWF1_004946-T1	16
IIF8SWF1|IIF8SWF1_005217-T1	15
IIF8SWF1|IIF8SWF1_005305-T1	10
IIF8SWF1|IIF8SWF1_005655-T1	10
IIF8SWF1|IIF8SWF1_005739-T1	16
IIF8SWF1|IIF8SWF1_005802-T1	10
IIF8SWF1|IIF8SWF1_006029-T1	10
IIF8SWF1|IIF8SWF1_006043-T1	12
IIF8SWF1|IIF8SWF1_006102-T1	12
IIF8SWF1|IIF8SWF1_006242-T1	13
IIF8SWF1|IIF8SWF1_006400-T1	10
IIF8SWF1|IIF8SWF1_006511-T1	10
IIF8SWF1|IIF8SWF1_006964-T1	12
IIF8SWF1|IIF8SWF1_007100-T1	12
IIF8SWF1|IIF8SWF1_007220-T1	11
