Protein	PolyQlength
TFCN25-333C-2|TFCN25-333C-2_000022-T1	16
TFCN25-333C-2|TFCN25-333C-2_000243-T1	16
TFCN25-333C-2|TFCN25-333C-2_000472-T1	18
TFCN25-333C-2|TFCN25-333C-2_000583-T1	12
TFCN25-333C-2|TFCN25-333C-2_000616-T1	10
TFCN25-333C-2|TFCN25-333C-2_000704-T1	10
TFCN25-333C-2|TFCN25-333C-2_000791-T1	18
TFCN25-333C-2|TFCN25-333C-2_000832-T1	11
TFCN25-333C-2|TFCN25-333C-2_000911-T1	13
TFCN25-333C-2|TFCN25-333C-2_001033-T1	16
TFCN25-333C-2|TFCN25-333C-2_001063-T1	10
TFCN25-333C-2|TFCN25-333C-2_001107-T1	11
TFCN25-333C-2|TFCN25-333C-2_001141-T1	11
TFCN25-333C-2|TFCN25-333C-2_001495-T1	12
TFCN25-333C-2|TFCN25-333C-2_001705-T1	13
TFCN25-333C-2|TFCN25-333C-2_002046-T1	19
TFCN25-333C-2|TFCN25-333C-2_002233-T1	15
TFCN25-333C-2|TFCN25-333C-2_002633-T1	15
TFCN25-333C-2|TFCN25-333C-2_003316-T1	11
TFCN25-333C-2|TFCN25-333C-2_003710-T1	10
TFCN25-333C-2|TFCN25-333C-2_003762-T1	10
TFCN25-333C-2|TFCN25-333C-2_003841-T1	20
TFCN25-333C-2|TFCN25-333C-2_003919-T1	10
TFCN25-333C-2|TFCN25-333C-2_004021-T1	10
TFCN25-333C-2|TFCN25-333C-2_004402-T1	17
TFCN25-333C-2|TFCN25-333C-2_004432-T1	19
TFCN25-333C-2|TFCN25-333C-2_004830-T1	10
TFCN25-333C-2|TFCN25-333C-2_004862-T1	12
TFCN25-333C-2|TFCN25-333C-2_005102-T1	11
TFCN25-333C-2|TFCN25-333C-2_005150-T1	10
TFCN25-333C-2|TFCN25-333C-2_005492-T1	12
TFCN25-333C-2|TFCN25-333C-2_005514-T1	12
TFCN25-333C-2|TFCN25-333C-2_005959-T1	15
TFCN25-333C-2|TFCN25-333C-2_006384-T1	10
TFCN25-333C-2|TFCN25-333C-2_006619-T1	11
TFCN25-333C-2|TFCN25-333C-2_006698-T1	12
TFCN25-333C-2|TFCN25-333C-2_006717-T1	11
TFCN25-333C-2|TFCN25-333C-2_006840-T1	10
TFCN25-333C-2|TFCN25-333C-2_006854-T1	11
TFCN25-333C-2|TFCN25-333C-2_007025-T1	12
TFCN25-333C-2|TFCN25-333C-2_007162-T1	12
