Protein	PolyQlength
TFCN25333Y10|TFCN25333Y10_000027-T1	18
TFCN25333Y10|TFCN25333Y10_000310-T1	13
TFCN25333Y10|TFCN25333Y10_000439-T1	43
TFCN25333Y10|TFCN25333Y10_000504-T1	11
TFCN25333Y10|TFCN25333Y10_000690-T1	10
TFCN25333Y10|TFCN25333Y10_000726-T1	11
TFCN25333Y10|TFCN25333Y10_000923-T1	31
TFCN25333Y10|TFCN25333Y10_001069-T1	17
TFCN25333Y10|TFCN25333Y10_001176-T1	11
TFCN25333Y10|TFCN25333Y10_001636-T1	11
TFCN25333Y10|TFCN25333Y10_001722-T1	10
TFCN25333Y10|TFCN25333Y10_001779-T1	12
TFCN25333Y10|TFCN25333Y10_001880-T1	11
TFCN25333Y10|TFCN25333Y10_001929-T1	10
TFCN25333Y10|TFCN25333Y10_001931-T1	10
TFCN25333Y10|TFCN25333Y10_002091-T1	10
TFCN25333Y10|TFCN25333Y10_002144-T1	10
TFCN25333Y10|TFCN25333Y10_002165-T1	14
TFCN25333Y10|TFCN25333Y10_002186-T1	11
TFCN25333Y10|TFCN25333Y10_002397-T1	10
TFCN25333Y10|TFCN25333Y10_002554-T1	23
TFCN25333Y10|TFCN25333Y10_002777-T1	10
TFCN25333Y10|TFCN25333Y10_003031-T1	13
TFCN25333Y10|TFCN25333Y10_003085-T1	13
TFCN25333Y10|TFCN25333Y10_003303-T1	12
TFCN25333Y10|TFCN25333Y10_003487-T1	15
TFCN25333Y10|TFCN25333Y10_003838-T1	12
TFCN25333Y10|TFCN25333Y10_003940-T1	10
TFCN25333Y10|TFCN25333Y10_003959-T1	10
TFCN25333Y10|TFCN25333Y10_004333-T1	12
TFCN25333Y10|TFCN25333Y10_004692-T1	12
TFCN25333Y10|TFCN25333Y10_005012-T1	12
TFCN25333Y10|TFCN25333Y10_005047-T1	11
TFCN25333Y10|TFCN25333Y10_005220-T1	17
TFCN25333Y10|TFCN25333Y10_005356-T1	18
TFCN25333Y10|TFCN25333Y10_005435-T1	13
TFCN25333Y10|TFCN25333Y10_005501-T1	10
TFCN25333Y10|TFCN25333Y10_005506-T1	12
TFCN25333Y10|TFCN25333Y10_005697-T1	10
TFCN25333Y10|TFCN25333Y10_005815-T1	11
TFCN25333Y10|TFCN25333Y10_005910-T1	11
TFCN25333Y10|TFCN25333Y10_006519-T1	11
TFCN25333Y10|TFCN25333Y10_006629-T1	10
TFCN25333Y10|TFCN25333Y10_006717-T1	15
TFCN25333Y10|TFCN25333Y10_006738-T1	10
TFCN25333Y10|TFCN25333Y10_006816-T1	13
