Protein	PolyQlength
IF4SWF2|IF4SWF2_000165-T1	12
IF4SWF2|IF4SWF2_000700-T1	20
IF4SWF2|IF4SWF2_000742-T1	11
IF4SWF2|IF4SWF2_000821-T1	13
IF4SWF2|IF4SWF2_001130-T1	12
IF4SWF2|IF4SWF2_001146-T1	10
IF4SWF2|IF4SWF2_001776-T1	12
IF4SWF2|IF4SWF2_001840-T1	10
IF4SWF2|IF4SWF2_002004-T1	15
IF4SWF2|IF4SWF2_002226-T1	11
IF4SWF2|IF4SWF2_002407-T1	10
IF4SWF2|IF4SWF2_002465-T1	20
IF4SWF2|IF4SWF2_002714-T1	12
IF4SWF2|IF4SWF2_002737-T1	13
IF4SWF2|IF4SWF2_003008-T1	19
IF4SWF2|IF4SWF2_003130-T1	11
IF4SWF2|IF4SWF2_003274-T1	14
IF4SWF2|IF4SWF2_003343-T1	19
IF4SWF2|IF4SWF2_003673-T1	11
IF4SWF2|IF4SWF2_003882-T1	10
IF4SWF2|IF4SWF2_004220-T1	11
IF4SWF2|IF4SWF2_004253-T1	11
IF4SWF2|IF4SWF2_004500-T1	12
IF4SWF2|IF4SWF2_004531-T1	12
IF4SWF2|IF4SWF2_004576-T1	10
IF4SWF2|IF4SWF2_004606-T1	16
IF4SWF2|IF4SWF2_004873-T1	15
IF4SWF2|IF4SWF2_004961-T1	10
IF4SWF2|IF4SWF2_005458-T1	15
IF4SWF2|IF4SWF2_005597-T1	10
IF4SWF2|IF4SWF2_005662-T1	15
IF4SWF2|IF4SWF2_005723-T1	16
IF4SWF2|IF4SWF2_005808-T1	10
IF4SWF2|IF4SWF2_006021-T1	12
IF4SWF2|IF4SWF2_006066-T1	12
IF4SWF2|IF4SWF2_006205-T1	13
IF4SWF2|IF4SWF2_006423-T1	10
IF4SWF2|IF4SWF2_006514-T1	10
IF4SWF2|IF4SWF2_006582-T1	10
IF4SWF2|IF4SWF2_006997-T1	12
IF4SWF2|IF4SWF2_007252-T1	11
