Protein	PolyQlength
TFCN0520422|TFCN0520422_000028-T1	10
TFCN0520422|TFCN0520422_000592-T1	15
TFCN0520422|TFCN0520422_000754-T1	11
TFCN0520422|TFCN0520422_000838-T1	13
TFCN0520422|TFCN0520422_000842-T1	15
TFCN0520422|TFCN0520422_000843-T1	10
TFCN0520422|TFCN0520422_001520-T1	11
TFCN0520422|TFCN0520422_001538-T1	12
TFCN0520422|TFCN0520422_002674-T1	10
TFCN0520422|TFCN0520422_002807-T1	11
TFCN0520422|TFCN0520422_002834-T1	13
TFCN0520422|TFCN0520422_003218-T1	15
TFCN0520422|TFCN0520422_003320-T1	10
TFCN0520422|TFCN0520422_003335-T1	12
TFCN0520422|TFCN0520422_003565-T1	11
TFCN0520422|TFCN0520422_003977-T1	11
TFCN0520422|TFCN0520422_004036-T1	11
TFCN0520422|TFCN0520422_004049-T1	10
TFCN0520422|TFCN0520422_004282-T1	10
TFCN0520422|TFCN0520422_004467-T1	10
TFCN0520422|TFCN0520422_004670-T1	13
TFCN0520422|TFCN0520422_004796-T1	16
TFCN0520422|TFCN0520422_004970-T1	11
TFCN0520422|TFCN0520422_005297-T1	15
TFCN0520422|TFCN0520422_005601-T1	10
TFCN0520422|TFCN0520422_005656-T1	10
TFCN0520422|TFCN0520422_005700-T1	10
TFCN0520422|TFCN0520422_005812-T1	10
TFCN0520422|TFCN0520422_006027-T1	12
TFCN0520422|TFCN0520422_006058-T1	10
TFCN0520422|TFCN0520422_006143-T1	10
TFCN0520422|TFCN0520422_006181-T1	10
TFCN0520422|TFCN0520422_006296-T1	11
TFCN0520422|TFCN0520422_006767-T1	16
TFCN0520422|TFCN0520422_006784-T1	14
TFCN0520422|TFCN0520422_006883-T1	12
