Protein	PolyQlength
F67SB2A|F67SB2A_000040-T1	16
F67SB2A|F67SB2A_000117-T1	17
F67SB2A|F67SB2A_000150-T1	12
F67SB2A|F67SB2A_000571-T1	16
F67SB2A|F67SB2A_000797-T1	10
F67SB2A|F67SB2A_001029-T1	10
F67SB2A|F67SB2A_001195-T1	17
F67SB2A|F67SB2A_001285-T1	12
F67SB2A|F67SB2A_001659-T1	13
F67SB2A|F67SB2A_001817-T1	10
F67SB2A|F67SB2A_001852-T1	11
F67SB2A|F67SB2A_002002-T1	12
F67SB2A|F67SB2A_002071-T1	12
F67SB2A|F67SB2A_002231-T1	10
F67SB2A|F67SB2A_002295-T1	10
F67SB2A|F67SB2A_002448-T1	19
F67SB2A|F67SB2A_002731-T1	13
F67SB2A|F67SB2A_003031-T1	11
F67SB2A|F67SB2A_003198-T1	13
F67SB2A|F67SB2A_003338-T1	11
F67SB2A|F67SB2A_003623-T1	11
F67SB2A|F67SB2A_003655-T1	10
F67SB2A|F67SB2A_004193-T1	13
F67SB2A|F67SB2A_004208-T1	11
F67SB2A|F67SB2A_004302-T1	12
F67SB2A|F67SB2A_004598-T1	22
F67SB2A|F67SB2A_004988-T1	17
F67SB2A|F67SB2A_005345-T1	15
F67SB2A|F67SB2A_005452-T1	12
F67SB2A|F67SB2A_005702-T1	10
F67SB2A|F67SB2A_005876-T1	11
F67SB2A|F67SB2A_006046-T1	12
F67SB2A|F67SB2A_006113-T1	16
F67SB2A|F67SB2A_006424-T1	14
F67SB2A|F67SB2A_006482-T1	12
F67SB2A|F67SB2A_006598-T1	11
F67SB2A|F67SB2A_006975-T1	10
F67SB2A|F67SB2A_007033-T1	10
F67SB2A|F67SB2A_007129-T1	10
F67SB2A|F67SB2A_007230-T1	11
F67SB2A|F67SB2A_007473-T1	15
