Protein	PolyQlength
TFCN48A-3|TFCN48A-3_000433-T1	11
TFCN48A-3|TFCN48A-3_000606-T1	18
TFCN48A-3|TFCN48A-3_000679-T1	11
TFCN48A-3|TFCN48A-3_000762-T1	10
TFCN48A-3|TFCN48A-3_000769-T1	10
TFCN48A-3|TFCN48A-3_000909-T1	17
TFCN48A-3|TFCN48A-3_001011-T1	10
TFCN48A-3|TFCN48A-3_001254-T1	10
TFCN48A-3|TFCN48A-3_001419-T1	10
TFCN48A-3|TFCN48A-3_001443-T1	18
TFCN48A-3|TFCN48A-3_002109-T1	11
TFCN48A-3|TFCN48A-3_002397-T1	10
TFCN48A-3|TFCN48A-3_002492-T1	20
TFCN48A-3|TFCN48A-3_002744-T1	14
TFCN48A-3|TFCN48A-3_003337-T1	11
TFCN48A-3|TFCN48A-3_003796-T1	12
TFCN48A-3|TFCN48A-3_004427-T1	11
TFCN48A-3|TFCN48A-3_004711-T1	14
TFCN48A-3|TFCN48A-3_004961-T1	15
TFCN48A-3|TFCN48A-3_005960-T1	13
TFCN48A-3|TFCN48A-3_006433-T1	12
TFCN48A-3|TFCN48A-3_006476-T1	10
TFCN48A-3|TFCN48A-3_006516-T1	12
TFCN48A-3|TFCN48A-3_006582-T1	10
TFCN48A-3|TFCN48A-3_006828-T1	10
TFCN48A-3|TFCN48A-3_006833-T1	11
TFCN48A-3|TFCN48A-3_006941-T1	24
TFCN48A-3|TFCN48A-3_006945-T1	14
