Protein	PolyQlength
IFCSGB1|IFCSGB1_000028-T1	11
IFCSGB1|IFCSGB1_000172-T1	14
IFCSGB1|IFCSGB1_000551-T1	12
IFCSGB1|IFCSGB1_001435-T1	11
IFCSGB1|IFCSGB1_001513-T1	13
IFCSGB1|IFCSGB1_001856-T1	12
IFCSGB1|IFCSGB1_002018-T1	15
IFCSGB1|IFCSGB1_002184-T1	10
IFCSGB1|IFCSGB1_002570-T1	11
IFCSGB1|IFCSGB1_002687-T1	20
IFCSGB1|IFCSGB1_002912-T1	12
IFCSGB1|IFCSGB1_002935-T1	13
IFCSGB1|IFCSGB1_003038-T1	19
IFCSGB1|IFCSGB1_003101-T1	13
IFCSGB1|IFCSGB1_003166-T1	19
IFCSGB1|IFCSGB1_003877-T1	10
IFCSGB1|IFCSGB1_004217-T1	11
IFCSGB1|IFCSGB1_004332-T1	11
IFCSGB1|IFCSGB1_004494-T1	12
IFCSGB1|IFCSGB1_004525-T1	12
IFCSGB1|IFCSGB1_004570-T1	10
IFCSGB1|IFCSGB1_004600-T1	16
IFCSGB1|IFCSGB1_004874-T1	10
IFCSGB1|IFCSGB1_004963-T1	15
IFCSGB1|IFCSGB1_005562-T1	15
IFCSGB1|IFCSGB1_005794-T1	10
IFCSGB1|IFCSGB1_005861-T1	15
IFCSGB1|IFCSGB1_005953-T1	16
IFCSGB1|IFCSGB1_006015-T1	10
IFCSGB1|IFCSGB1_006177-T1	10
IFCSGB1|IFCSGB1_006191-T1	12
IFCSGB1|IFCSGB1_006250-T1	12
IFCSGB1|IFCSGB1_006390-T1	13
IFCSGB1|IFCSGB1_006549-T1	10
IFCSGB1|IFCSGB1_006610-T1	10
IFCSGB1|IFCSGB1_006677-T1	10
IFCSGB1|IFCSGB1_007018-T1	11
IFCSGB1|IFCSGB1_007115-T1	11
IFCSGB1|IFCSGB1_007212-T1	12
IFCSGB1|IFCSGB1_007296-T1	11
