Protein	PolyQlength
F66SB1B|F66SB1B_000192-T1	12
F66SB1B|F66SB1B_000434-T1	22
F66SB1B|F66SB1B_000831-T1	12
F66SB1B|F66SB1B_000866-T1	11
F66SB1B|F66SB1B_000912-T1	10
F66SB1B|F66SB1B_001027-T1	10
F66SB1B|F66SB1B_001148-T1	12
F66SB1B|F66SB1B_001237-T1	13
F66SB1B|F66SB1B_001649-T1	15
F66SB1B|F66SB1B_002000-T1	13
F66SB1B|F66SB1B_002079-T1	11
F66SB1B|F66SB1B_002121-T1	20
F66SB1B|F66SB1B_002679-T1	20
F66SB1B|F66SB1B_002923-T1	12
F66SB1B|F66SB1B_003345-T1	10
F66SB1B|F66SB1B_003556-T1	10
F66SB1B|F66SB1B_003717-T1	11
F66SB1B|F66SB1B_003863-T1	12
F66SB1B|F66SB1B_003886-T1	13
F66SB1B|F66SB1B_004230-T1	19
F66SB1B|F66SB1B_004477-T1	16
F66SB1B|F66SB1B_004516-T1	10
F66SB1B|F66SB1B_004544-T1	11
F66SB1B|F66SB1B_004661-T1	16
F66SB1B|F66SB1B_004895-T1	10
F66SB1B|F66SB1B_004899-T1	10
F66SB1B|F66SB1B_004944-T1	12
F66SB1B|F66SB1B_005068-T1	13
F66SB1B|F66SB1B_005132-T1	19
F66SB1B|F66SB1B_005379-T1	11
F66SB1B|F66SB1B_005542-T1	15
F66SB1B|F66SB1B_005787-T1	15
F66SB1B|F66SB1B_006056-T1	16
F66SB1B|F66SB1B_006151-T1	10
F66SB1B|F66SB1B_006220-T1	10
F66SB1B|F66SB1B_006465-T1	12
F66SB1B|F66SB1B_006687-T1	11
F66SB1B|F66SB1B_006896-T1	10
F66SB1B|F66SB1B_007093-T1	12
F66SB1B|F66SB1B_007142-T1	10
F66SB1B|F66SB1B_007178-T1	11
F66SB1B|F66SB1B_007219-T1	15
