Protein	PolyQlength
F67SP7C|F67SP7C_000003-T1	17
F67SP7C|F67SP7C_000164-T1	10
F67SP7C|F67SP7C_000571-T1	10
F67SP7C|F67SP7C_000606-T1	11
F67SP7C|F67SP7C_000822-T1	12
F67SP7C|F67SP7C_001241-T1	16
F67SP7C|F67SP7C_001375-T1	13
F67SP7C|F67SP7C_001699-T1	12
F67SP7C|F67SP7C_001769-T1	12
F67SP7C|F67SP7C_001804-T1	10
F67SP7C|F67SP7C_001869-T1	10
F67SP7C|F67SP7C_002021-T1	19
F67SP7C|F67SP7C_002077-T1	16
F67SP7C|F67SP7C_002153-T1	17
F67SP7C|F67SP7C_002184-T1	10
F67SP7C|F67SP7C_002545-T1	10
F67SP7C|F67SP7C_002577-T1	11
F67SP7C|F67SP7C_002694-T1	11
F67SP7C|F67SP7C_003032-T1	13
F67SP7C|F67SP7C_003176-T1	11
F67SP7C|F67SP7C_003875-T1	13
F67SP7C|F67SP7C_003891-T1	11
F67SP7C|F67SP7C_003986-T1	12
F67SP7C|F67SP7C_004155-T1	22
F67SP7C|F67SP7C_004600-T1	13
F67SP7C|F67SP7C_004871-T1	17
F67SP7C|F67SP7C_005181-T1	15
F67SP7C|F67SP7C_005351-T1	12
F67SP7C|F67SP7C_005512-T1	10
F67SP7C|F67SP7C_005846-T1	11
F67SP7C|F67SP7C_006020-T1	12
F67SP7C|F67SP7C_006097-T1	10
F67SP7C|F67SP7C_006128-T1	16
F67SP7C|F67SP7C_006472-T1	14
F67SP7C|F67SP7C_006528-T1	12
F67SP7C|F67SP7C_006697-T1	11
F67SP7C|F67SP7C_007015-T1	10
F67SP7C|F67SP7C_007073-T1	10
F67SP7C|F67SP7C_007234-T1	11
F67SP7C|F67SP7C_007470-T1	15
