Protein	PolyQlength
RPALUD|RPALUD_000143-T1	19
RPALUD|RPALUD_000216-T1	12
RPALUD|RPALUD_000307-T1	10
RPALUD|RPALUD_000389-T1	10
RPALUD|RPALUD_000512-T1	13
RPALUD|RPALUD_001067-T1	10
RPALUD|RPALUD_001177-T1	14
RPALUD|RPALUD_001241-T1	10
RPALUD|RPALUD_001267-T1	16
RPALUD|RPALUD_001327-T1	11
RPALUD|RPALUD_001767-T1	17
RPALUD|RPALUD_001794-T1	10
RPALUD|RPALUD_002038-T1	11
RPALUD|RPALUD_002099-T1	10
RPALUD|RPALUD_002283-T1	11
RPALUD|RPALUD_002366-T1	10
RPALUD|RPALUD_002506-T1	10
RPALUD|RPALUD_003210-T1	10
RPALUD|RPALUD_003305-T1	10
RPALUD|RPALUD_003315-T1	10
RPALUD|RPALUD_003971-T1	11
RPALUD|RPALUD_004185-T1	11
RPALUD|RPALUD_004190-T1	11
RPALUD|RPALUD_004895-T1	17
RPALUD|RPALUD_005028-T1	10
RPALUD|RPALUD_005244-T1	12
RPALUD|RPALUD_005376-T1	11
RPALUD|RPALUD_005591-T1	11
RPALUD|RPALUD_006306-T1	15
RPALUD|RPALUD_006432-T1	10
RPALUD|RPALUD_006469-T1	14
RPALUD|RPALUD_006489-T1	11
RPALUD|RPALUD_006706-T1	12
RPALUD|RPALUD_007114-T1	12
RPALUD|RPALUD_007255-T1	10
RPALUD|RPALUD_007259-T1	11
RPALUD|RPALUD_007559-T1	19
RPALUD|RPALUD_007563-T1	14
