Protein	PolyQlength
IF8SWP2|IF8SWP2_000297-T1	19
IF8SWP2|IF8SWP2_000437-T1	15
IF8SWP2|IF8SWP2_000599-T1	10
IF8SWP2|IF8SWP2_000699-T1	10
IF8SWP2|IF8SWP2_000945-T1	12
IF8SWP2|IF8SWP2_001347-T1	13
IF8SWP2|IF8SWP2_001439-T1	22
IF8SWP2|IF8SWP2_001741-T1	10
IF8SWP2|IF8SWP2_001864-T1	12
IF8SWP2|IF8SWP2_001954-T1	10
IF8SWP2|IF8SWP2_002185-T1	15
IF8SWP2|IF8SWP2_002392-T1	15
IF8SWP2|IF8SWP2_002486-T1	15
IF8SWP2|IF8SWP2_002775-T1	13
IF8SWP2|IF8SWP2_002854-T1	11
IF8SWP2|IF8SWP2_002896-T1	20
IF8SWP2|IF8SWP2_003320-T1	11
IF8SWP2|IF8SWP2_003721-T1	11
IF8SWP2|IF8SWP2_003837-T1	20
IF8SWP2|IF8SWP2_004235-T1	16
IF8SWP2|IF8SWP2_004528-T1	12
IF8SWP2|IF8SWP2_004551-T1	13
IF8SWP2|IF8SWP2_004831-T1	16
IF8SWP2|IF8SWP2_004870-T1	10
IF8SWP2|IF8SWP2_005004-T1	12
IF8SWP2|IF8SWP2_005120-T1	11
IF8SWP2|IF8SWP2_005259-T1	10
IF8SWP2|IF8SWP2_005392-T1	12
IF8SWP2|IF8SWP2_005463-T1	19
IF8SWP2|IF8SWP2_005526-T1	13
IF8SWP2|IF8SWP2_005548-T1	12
IF8SWP2|IF8SWP2_005582-T1	11
IF8SWP2|IF8SWP2_005628-T1	10
IF8SWP2|IF8SWP2_005754-T1	10
IF8SWP2|IF8SWP2_006368-T1	10
IF8SWP2|IF8SWP2_006471-T1	16
IF8SWP2|IF8SWP2_006652-T1	12
IF8SWP2|IF8SWP2_006696-T1	11
IF8SWP2|IF8SWP2_007051-T1	10
IF8SWP2|IF8SWP2_007179-T1	12
IF8SWP2|IF8SWP2_007208-T1	11
