Protein	PolyQlength
TFCN25-332D-1|TFCN25-332D-1_000184-T1	12
TFCN25-332D-1|TFCN25-332D-1_000552-T1	18
TFCN25-332D-1|TFCN25-332D-1_000618-T1	10
TFCN25-332D-1|TFCN25-332D-1_000658-T1	16
TFCN25-332D-1|TFCN25-332D-1_000688-T1	10
TFCN25-332D-1|TFCN25-332D-1_000732-T1	11
TFCN25-332D-1|TFCN25-332D-1_000766-T1	12
TFCN25-332D-1|TFCN25-332D-1_000960-T1	12
TFCN25-332D-1|TFCN25-332D-1_001083-T1	10
TFCN25-332D-1|TFCN25-332D-1_001188-T1	13
TFCN25-332D-1|TFCN25-332D-1_001599-T1	15
TFCN25-332D-1|TFCN25-332D-1_001715-T1	13
TFCN25-332D-1|TFCN25-332D-1_001794-T1	11
TFCN25-332D-1|TFCN25-332D-1_001836-T1	18
TFCN25-332D-1|TFCN25-332D-1_002530-T1	15
TFCN25-332D-1|TFCN25-332D-1_002693-T1	10
TFCN25-332D-1|TFCN25-332D-1_002788-T1	20
TFCN25-332D-1|TFCN25-332D-1_003336-T1	15
TFCN25-332D-1|TFCN25-332D-1_003537-T1	16
TFCN25-332D-1|TFCN25-332D-1_003600-T1	10
TFCN25-332D-1|TFCN25-332D-1_003716-T1	11
TFCN25-332D-1|TFCN25-332D-1_003981-T1	12
TFCN25-332D-1|TFCN25-332D-1_004003-T1	13
TFCN25-332D-1|TFCN25-332D-1_004062-T1	19
TFCN25-332D-1|TFCN25-332D-1_004307-T1	10
TFCN25-332D-1|TFCN25-332D-1_004340-T1	12
TFCN25-332D-1|TFCN25-332D-1_004498-T1	11
TFCN25-332D-1|TFCN25-332D-1_004721-T1	10
TFCN25-332D-1|TFCN25-332D-1_004855-T1	12
TFCN25-332D-1|TFCN25-332D-1_004928-T1	24
TFCN25-332D-1|TFCN25-332D-1_004992-T1	13
TFCN25-332D-1|TFCN25-332D-1_005326-T1	11
TFCN25-332D-1|TFCN25-332D-1_005538-T1	15
TFCN25-332D-1|TFCN25-332D-1_005812-T1	10
TFCN25-332D-1|TFCN25-332D-1_005915-T1	16
TFCN25-332D-1|TFCN25-332D-1_005977-T1	10
TFCN25-332D-1|TFCN25-332D-1_006221-T1	12
TFCN25-332D-1|TFCN25-332D-1_006542-T1	11
TFCN25-332D-1|TFCN25-332D-1_006690-T1	10
TFCN25-332D-1|TFCN25-332D-1_007032-T1	12
TFCN25-332D-1|TFCN25-332D-1_007061-T1	11
