TFCN17329Y4|TFCN17329Y4_000125-T1	14
TFCN17329Y4|TFCN17329Y4_000370-T1	10
TFCN17329Y4|TFCN17329Y4_000427-T1	16
TFCN17329Y4|TFCN17329Y4_000713-T1	11
TFCN17329Y4|TFCN17329Y4_000745-T1	11
TFCN17329Y4|TFCN17329Y4_000790-T1	10
TFCN17329Y4|TFCN17329Y4_000819-T1	16
TFCN17329Y4|TFCN17329Y4_000975-T1	10
TFCN17329Y4|TFCN17329Y4_001463-T1	11
TFCN17329Y4|TFCN17329Y4_001691-T1	20
TFCN17329Y4|TFCN17329Y4_001735-T1	10
TFCN17329Y4|TFCN17329Y4_001805-T1	17
TFCN17329Y4|TFCN17329Y4_001883-T1	14
TFCN17329Y4|TFCN17329Y4_002254-T1	12
TFCN17329Y4|TFCN17329Y4_002280-T1	15
TFCN17329Y4|TFCN17329Y4_002836-T1	12
TFCN17329Y4|TFCN17329Y4_003031-T1	10
TFCN17329Y4|TFCN17329Y4_004139-T1	10
TFCN17329Y4|TFCN17329Y4_004261-T1	11
TFCN17329Y4|TFCN17329Y4_004438-T1	16
TFCN17329Y4|TFCN17329Y4_004540-T1	13
TFCN17329Y4|TFCN17329Y4_004571-T1	13
TFCN17329Y4|TFCN17329Y4_004655-T1	10
TFCN17329Y4|TFCN17329Y4_004687-T1	10
TFCN17329Y4|TFCN17329Y4_004721-T1	12
TFCN17329Y4|TFCN17329Y4_004988-T1	10
TFCN17329Y4|TFCN17329Y4_005029-T1	15
TFCN17329Y4|TFCN17329Y4_005298-T1	12
TFCN17329Y4|TFCN17329Y4_005343-T1	12
TFCN17329Y4|TFCN17329Y4_005398-T1	11
TFCN17329Y4|TFCN17329Y4_005521-T1	16
TFCN17329Y4|TFCN17329Y4_005558-T1	11
TFCN17329Y4|TFCN17329Y4_005617-T1	19
TFCN17329Y4|TFCN17329Y4_005927-T1	15
TFCN17329Y4|TFCN17329Y4_006067-T1	10
TFCN17329Y4|TFCN17329Y4_006101-T1	11
TFCN17329Y4|TFCN17329Y4_006438-T1	11
TFCN17329Y4|TFCN17329Y4_006603-T1	10
TFCN17329Y4|TFCN17329Y4_006673-T1	11
