Protein	PolyQlength
TFCN1A-1-2|TFCN1A-1-2_000021-T1	16
TFCN1A-1-2|TFCN1A-1-2_000231-T1	16
TFCN1A-1-2|TFCN1A-1-2_000440-T1	12
TFCN1A-1-2|TFCN1A-1-2_000795-T1	15
TFCN1A-1-2|TFCN1A-1-2_000903-T1	13
TFCN1A-1-2|TFCN1A-1-2_000972-T1	11
TFCN1A-1-2|TFCN1A-1-2_001010-T1	11
TFCN1A-1-2|TFCN1A-1-2_001077-T1	19
TFCN1A-1-2|TFCN1A-1-2_001231-T1	11
TFCN1A-1-2|TFCN1A-1-2_001833-T1	12
TFCN1A-1-2|TFCN1A-1-2_001866-T1	11
TFCN1A-1-2|TFCN1A-1-2_001909-T1	10
TFCN1A-1-2|TFCN1A-1-2_002305-T1	19
TFCN1A-1-2|TFCN1A-1-2_002683-T1	10
TFCN1A-1-2|TFCN1A-1-2_002899-T1	11
TFCN1A-1-2|TFCN1A-1-2_002945-T1	10
TFCN1A-1-2|TFCN1A-1-2_003019-T1	20
TFCN1A-1-2|TFCN1A-1-2_003031-T1	12
TFCN1A-1-2|TFCN1A-1-2_003235-T1	10
TFCN1A-1-2|TFCN1A-1-2_003286-T1	13
TFCN1A-1-2|TFCN1A-1-2_003396-T1	10
TFCN1A-1-2|TFCN1A-1-2_003481-T1	10
TFCN1A-1-2|TFCN1A-1-2_003585-T1	12
TFCN1A-1-2|TFCN1A-1-2_003606-T1	12
TFCN1A-1-2|TFCN1A-1-2_003998-T1	10
TFCN1A-1-2|TFCN1A-1-2_004026-T1	29
TFCN1A-1-2|TFCN1A-1-2_004138-T1	10
TFCN1A-1-2|TFCN1A-1-2_004760-T1	10
TFCN1A-1-2|TFCN1A-1-2_004957-T1	15
TFCN1A-1-2|TFCN1A-1-2_005009-T1	11
TFCN1A-1-2|TFCN1A-1-2_005106-T1	10
TFCN1A-1-2|TFCN1A-1-2_005212-T1	15
TFCN1A-1-2|TFCN1A-1-2_005568-T1	19
TFCN1A-1-2|TFCN1A-1-2_005701-T1	11
TFCN1A-1-2|TFCN1A-1-2_005887-T1	10
TFCN1A-1-2|TFCN1A-1-2_005899-T1	12
TFCN1A-1-2|TFCN1A-1-2_005963-T1	16
TFCN1A-1-2|TFCN1A-1-2_006062-T1	12
TFCN1A-1-2|TFCN1A-1-2_006112-T1	10
TFCN1A-1-2|TFCN1A-1-2_006308-T1	12
TFCN1A-1-2|TFCN1A-1-2_006433-T1	11
TFCN1A-1-2|TFCN1A-1-2_006675-T1	17
