IIF2SWF1|IIF2SWF1_000306-T1	16
IIF2SWF1|IIF2SWF1_000337-T1	10
IIF2SWF1|IIF2SWF1_000382-T1	12
IIF2SWF1|IIF2SWF1_000415-T1	12
IIF2SWF1|IIF2SWF1_000674-T1	13
IIF2SWF1|IIF2SWF1_000752-T1	11
IIF2SWF1|IIF2SWF1_000795-T1	15
IIF2SWF1|IIF2SWF1_001120-T1	11
IIF2SWF1|IIF2SWF1_001681-T1	12
IIF2SWF1|IIF2SWF1_001747-T1	10
IIF2SWF1|IIF2SWF1_001912-T1	15
IIF2SWF1|IIF2SWF1_002134-T1	11
IIF2SWF1|IIF2SWF1_002397-T1	20
IIF2SWF1|IIF2SWF1_002456-T1	10
IIF2SWF1|IIF2SWF1_002625-T1	12
IIF2SWF1|IIF2SWF1_002648-T1	13
IIF2SWF1|IIF2SWF1_002860-T1	11
IIF2SWF1|IIF2SWF1_002923-T1	19
IIF2SWF1|IIF2SWF1_003071-T1	19
IIF2SWF1|IIF2SWF1_003243-T1	11
IIF2SWF1|IIF2SWF1_003391-T1	14
IIF2SWF1|IIF2SWF1_003642-T1	10
IIF2SWF1|IIF2SWF1_003981-T1	11
IIF2SWF1|IIF2SWF1_004013-T1	11
IIF2SWF1|IIF2SWF1_004512-T1	15
IIF2SWF1|IIF2SWF1_004600-T1	10
IIF2SWF1|IIF2SWF1_004936-T1	15
IIF2SWF1|IIF2SWF1_005231-T1	10
IIF2SWF1|IIF2SWF1_005296-T1	15
IIF2SWF1|IIF2SWF1_005356-T1	16
IIF2SWF1|IIF2SWF1_005442-T1	10
IIF2SWF1|IIF2SWF1_005560-T1	10
IIF2SWF1|IIF2SWF1_005576-T1	12
IIF2SWF1|IIF2SWF1_005712-T1	12
IIF2SWF1|IIF2SWF1_005910-T1	13
IIF2SWF1|IIF2SWF1_006065-T1	10
IIF2SWF1|IIF2SWF1_006203-T1	10
IIF2SWF1|IIF2SWF1_006236-T1	10
IIF2SWF1|IIF2SWF1_006719-T1	12
IIF2SWF1|IIF2SWF1_006830-T1	12
IIF2SWF1|IIF2SWF1_006928-T1	11
