Protein	PolyQlength
TFCN270H2|TFCN270H2_000121-T1	12
TFCN270H2|TFCN270H2_000305-T1	13
TFCN270H2|TFCN270H2_000804-T1	13
TFCN270H2|TFCN270H2_000873-T1	11
TFCN270H2|TFCN270H2_000913-T1	19
TFCN270H2|TFCN270H2_000980-T1	19
TFCN270H2|TFCN270H2_001356-T1	20
TFCN270H2|TFCN270H2_001428-T1	10
TFCN270H2|TFCN270H2_001563-T1	16
TFCN270H2|TFCN270H2_001942-T1	10
TFCN270H2|TFCN270H2_001987-T1	11
TFCN270H2|TFCN270H2_002019-T1	10
TFCN270H2|TFCN270H2_002118-T1	10
TFCN270H2|TFCN270H2_002501-T1	10
TFCN270H2|TFCN270H2_002687-T1	19
TFCN270H2|TFCN270H2_002744-T1	12
TFCN270H2|TFCN270H2_002783-T1	11
TFCN270H2|TFCN270H2_002889-T1	12
TFCN270H2|TFCN270H2_003094-T1	11
TFCN270H2|TFCN270H2_003202-T1	11
TFCN270H2|TFCN270H2_003248-T1	10
TFCN270H2|TFCN270H2_003333-T1	10
TFCN270H2|TFCN270H2_003768-T1	10
TFCN270H2|TFCN270H2_003772-T1	10
TFCN270H2|TFCN270H2_004405-T1	15
TFCN270H2|TFCN270H2_004494-T1	12
TFCN270H2|TFCN270H2_004502-T1	10
TFCN270H2|TFCN270H2_004800-T1	10
TFCN270H2|TFCN270H2_004877-T1	16
TFCN270H2|TFCN270H2_004996-T1	15
TFCN270H2|TFCN270H2_005053-T1	12
TFCN270H2|TFCN270H2_005075-T1	12
TFCN270H2|TFCN270H2_005120-T1	16
TFCN270H2|TFCN270H2_005264-T1	19
TFCN270H2|TFCN270H2_005375-T1	10
TFCN270H2|TFCN270H2_005595-T1	12
TFCN270H2|TFCN270H2_005873-T1	11
TFCN270H2|TFCN270H2_006007-T1	15
TFCN270H2|TFCN270H2_006030-T1	12
TFCN270H2|TFCN270H2_006247-T1	14
TFCN270H2|TFCN270H2_006479-T1	11
TFCN270H2|TFCN270H2_006731-T1	10
TFCN270H2|TFCN270H2_006794-T1	17
