Protein	PolyQlength
F85S2B|F85S2B_000003-T1	15
F85S2B|F85S2B_000163-T1	10
F85S2B|F85S2B_000265-T1	10
F85S2B|F85S2B_000512-T1	12
F85S2B|F85S2B_000681-T1	13
F85S2B|F85S2B_001169-T1	22
F85S2B|F85S2B_001269-T1	10
F85S2B|F85S2B_001314-T1	11
F85S2B|F85S2B_001350-T1	12
F85S2B|F85S2B_001589-T1	12
F85S2B|F85S2B_001712-T1	10
F85S2B|F85S2B_001817-T1	10
F85S2B|F85S2B_002049-T1	15
F85S2B|F85S2B_002255-T1	15
F85S2B|F85S2B_002348-T1	15
F85S2B|F85S2B_002867-T1	13
F85S2B|F85S2B_002946-T1	11
F85S2B|F85S2B_002988-T1	20
F85S2B|F85S2B_003409-T1	11
F85S2B|F85S2B_003662-T1	11
F85S2B|F85S2B_003856-T1	10
F85S2B|F85S2B_004096-T1	20
F85S2B|F85S2B_004496-T1	19
F85S2B|F85S2B_004706-T1	13
F85S2B|F85S2B_004727-T1	12
F85S2B|F85S2B_004856-T1	10
F85S2B|F85S2B_004896-T1	16
F85S2B|F85S2B_005012-T1	12
F85S2B|F85S2B_005170-T1	11
F85S2B|F85S2B_005405-T1	16
F85S2B|F85S2B_005518-T1	10
F85S2B|F85S2B_005522-T1	10
F85S2B|F85S2B_005569-T1	12
F85S2B|F85S2B_005694-T1	13
F85S2B|F85S2B_005758-T1	19
F85S2B|F85S2B_005890-T1	10
F85S2B|F85S2B_006421-T1	16
F85S2B|F85S2B_006531-T1	12
F85S2B|F85S2B_006653-T1	12
F85S2B|F85S2B_006717-T1	11
F85S2B|F85S2B_007047-T1	10
F85S2B|F85S2B_007208-T1	11
