Protein	PolyQlength
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000081-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000114-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000158-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000185-T1	16
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000293-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000382-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000891-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_000923-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001006-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001434-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001503-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001561-T1	16
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001767-T1	16
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001844-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001913-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_001953-T1	18
TFCN25-0-2E390-1|TFCN25-0-2E390-1_002225-T1	39
TFCN25-0-2E390-1|TFCN25-0-2E390-1_002298-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_002480-T1	14
TFCN25-0-2E390-1|TFCN25-0-2E390-1_002639-T1	33
TFCN25-0-2E390-1|TFCN25-0-2E390-1_003362-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_003708-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_003839-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004003-T1	20
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004063-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004091-T1	14
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004366-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004617-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004845-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004867-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_004871-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005062-T1	19
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005432-T1	21
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005537-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005586-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005872-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005960-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_005981-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_006126-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_006314-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_006415-T1	15
TFCN25-0-2E390-1|TFCN25-0-2E390-1_006498-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_006774-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007038-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007239-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007253-T1	14
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007287-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007423-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007785-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_007842-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008079-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008164-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008235-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008278-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008339-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008495-T1	15
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008585-T1	17
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008606-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_008754-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_009108-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_009166-T1	15
TFCN25-0-2E390-1|TFCN25-0-2E390-1_009233-T1	16
TFCN25-0-2E390-1|TFCN25-0-2E390-1_009479-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_009651-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010104-T1	14
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010143-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010598-T1	18
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010786-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010810-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010845-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_010869-T1	15
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011041-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011074-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011231-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011302-T1	23
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011349-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011535-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_011935-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_012036-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_012381-T1	11
TFCN25-0-2E390-1|TFCN25-0-2E390-1_012483-T1	12
TFCN25-0-2E390-1|TFCN25-0-2E390-1_012545-T1	13
TFCN25-0-2E390-1|TFCN25-0-2E390-1_012550-T1	10
TFCN25-0-2E390-1|TFCN25-0-2E390-1_012741-T1	11
