Protein	PolyQlength
IIF2XSWF1|IIF2XSWF1_000170-T1	12
IIF2XSWF1|IIF2XSWF1_000832-T1	12
IIF2XSWF1|IIF2XSWF1_000864-T1	12
IIF2XSWF1|IIF2XSWF1_000909-T1	10
IIF2XSWF1|IIF2XSWF1_000939-T1	16
IIF2XSWF1|IIF2XSWF1_001029-T1	13
IIF2XSWF1|IIF2XSWF1_001107-T1	11
IIF2XSWF1|IIF2XSWF1_001149-T1	20
IIF2XSWF1|IIF2XSWF1_001602-T1	11
IIF2XSWF1|IIF2XSWF1_001882-T1	12
IIF2XSWF1|IIF2XSWF1_002046-T1	15
IIF2XSWF1|IIF2XSWF1_002212-T1	10
IIF2XSWF1|IIF2XSWF1_002602-T1	11
IIF2XSWF1|IIF2XSWF1_002720-T1	20
IIF2XSWF1|IIF2XSWF1_002946-T1	12
IIF2XSWF1|IIF2XSWF1_002969-T1	13
IIF2XSWF1|IIF2XSWF1_003184-T1	13
IIF2XSWF1|IIF2XSWF1_003248-T1	19
IIF2XSWF1|IIF2XSWF1_003396-T1	19
IIF2XSWF1|IIF2XSWF1_003566-T1	11
IIF2XSWF1|IIF2XSWF1_003709-T1	14
IIF2XSWF1|IIF2XSWF1_003936-T1	10
IIF2XSWF1|IIF2XSWF1_004168-T1	11
IIF2XSWF1|IIF2XSWF1_004415-T1	11
IIF2XSWF1|IIF2XSWF1_004720-T1	10
IIF2XSWF1|IIF2XSWF1_004810-T1	15
IIF2XSWF1|IIF2XSWF1_005207-T1	15
IIF2XSWF1|IIF2XSWF1_005440-T1	10
IIF2XSWF1|IIF2XSWF1_005660-T1	15
IIF2XSWF1|IIF2XSWF1_005752-T1	16
IIF2XSWF1|IIF2XSWF1_005803-T1	10
IIF2XSWF1|IIF2XSWF1_005946-T1	12
IIF2XSWF1|IIF2XSWF1_005961-T1	10
IIF2XSWF1|IIF2XSWF1_006070-T1	12
IIF2XSWF1|IIF2XSWF1_006284-T1	13
IIF2XSWF1|IIF2XSWF1_006406-T1	10
IIF2XSWF1|IIF2XSWF1_006522-T1	10
IIF2XSWF1|IIF2XSWF1_006556-T1	10
IIF2XSWF1|IIF2XSWF1_007038-T1	12
IIF2XSWF1|IIF2XSWF1_007178-T1	12
IIF2XSWF1|IIF2XSWF1_007299-T1	11
