Protein	PolyQlength
TFCN25-332M-1|TFCN25-332M-1_000185-T1	12
TFCN25-332M-1|TFCN25-332M-1_000586-T1	13
TFCN25-332M-1|TFCN25-332M-1_000842-T1	18
TFCN25-332M-1|TFCN25-332M-1_001035-T1	10
TFCN25-332M-1|TFCN25-332M-1_001068-T1	11
TFCN25-332M-1|TFCN25-332M-1_001113-T1	10
TFCN25-332M-1|TFCN25-332M-1_001144-T1	16
TFCN25-332M-1|TFCN25-332M-1_001184-T1	10
TFCN25-332M-1|TFCN25-332M-1_001389-T1	15
TFCN25-332M-1|TFCN25-332M-1_001669-T1	20
TFCN25-332M-1|TFCN25-332M-1_001709-T1	11
TFCN25-332M-1|TFCN25-332M-1_001787-T1	13
TFCN25-332M-1|TFCN25-332M-1_002321-T1	15
TFCN25-332M-1|TFCN25-332M-1_002484-T1	10
TFCN25-332M-1|TFCN25-332M-1_002578-T1	20
TFCN25-332M-1|TFCN25-332M-1_003129-T1	15
TFCN25-332M-1|TFCN25-332M-1_003330-T1	16
TFCN25-332M-1|TFCN25-332M-1_003430-T1	10
TFCN25-332M-1|TFCN25-332M-1_003508-T1	11
TFCN25-332M-1|TFCN25-332M-1_003771-T1	12
TFCN25-332M-1|TFCN25-332M-1_003794-T1	13
TFCN25-332M-1|TFCN25-332M-1_003879-T1	10
TFCN25-332M-1|TFCN25-332M-1_003979-T1	10
TFCN25-332M-1|TFCN25-332M-1_004131-T1	11
TFCN25-332M-1|TFCN25-332M-1_004264-T1	10
TFCN25-332M-1|TFCN25-332M-1_004484-T1	12
TFCN25-332M-1|TFCN25-332M-1_004516-T1	12
TFCN25-332M-1|TFCN25-332M-1_004680-T1	24
TFCN25-332M-1|TFCN25-332M-1_004744-T1	13
TFCN25-332M-1|TFCN25-332M-1_005132-T1	11
TFCN25-332M-1|TFCN25-332M-1_005395-T1	19
TFCN25-332M-1|TFCN25-332M-1_005527-T1	15
TFCN25-332M-1|TFCN25-332M-1_005804-T1	10
TFCN25-332M-1|TFCN25-332M-1_005874-T1	16
TFCN25-332M-1|TFCN25-332M-1_005937-T1	12
TFCN25-332M-1|TFCN25-332M-1_006039-T1	10
TFCN25-332M-1|TFCN25-332M-1_006305-T1	12
TFCN25-332M-1|TFCN25-332M-1_006623-T1	11
TFCN25-332M-1|TFCN25-332M-1_006700-T1	10
TFCN25-332M-1|TFCN25-332M-1_007021-T1	12
TFCN25-332M-1|TFCN25-332M-1_007050-T1	11
