Protein	PolyQlength
TFCN17-390M-1|TFCN17-390M-1_000149-T1	12
TFCN17-390M-1|TFCN17-390M-1_000326-T1	12
TFCN17-390M-1|TFCN17-390M-1_000359-T1	11
TFCN17-390M-1|TFCN17-390M-1_000402-T1	10
TFCN17-390M-1|TFCN17-390M-1_000429-T1	16
TFCN17-390M-1|TFCN17-390M-1_000540-T1	10
TFCN17-390M-1|TFCN17-390M-1_000640-T1	10
TFCN17-390M-1|TFCN17-390M-1_000724-T1	10
TFCN17-390M-1|TFCN17-390M-1_000757-T1	12
TFCN17-390M-1|TFCN17-390M-1_000832-T1	18
TFCN17-390M-1|TFCN17-390M-1_001073-T1	16
TFCN17-390M-1|TFCN17-390M-1_001281-T1	16
TFCN17-390M-1|TFCN17-390M-1_001363-T1	13
TFCN17-390M-1|TFCN17-390M-1_001428-T1	11
TFCN17-390M-1|TFCN17-390M-1_001467-T1	20
TFCN17-390M-1|TFCN17-390M-1_001539-T1	42
TFCN17-390M-1|TFCN17-390M-1_001611-T1	12
TFCN17-390M-1|TFCN17-390M-1_001793-T1	14
TFCN17-390M-1|TFCN17-390M-1_001859-T1	15
TFCN17-390M-1|TFCN17-390M-1_002305-T1	33
TFCN17-390M-1|TFCN17-390M-1_003058-T1	11
TFCN17-390M-1|TFCN17-390M-1_003234-T1	20
TFCN17-390M-1|TFCN17-390M-1_003381-T1	10
TFCN17-390M-1|TFCN17-390M-1_003636-T1	10
TFCN17-390M-1|TFCN17-390M-1_003640-T1	11
TFCN17-390M-1|TFCN17-390M-1_003837-T1	19
TFCN17-390M-1|TFCN17-390M-1_003994-T1	10
TFCN17-390M-1|TFCN17-390M-1_004122-T1	11
TFCN17-390M-1|TFCN17-390M-1_004134-T1	23
TFCN17-390M-1|TFCN17-390M-1_004208-T1	10
TFCN17-390M-1|TFCN17-390M-1_004371-T1	10
TFCN17-390M-1|TFCN17-390M-1_004421-T1	13
TFCN17-390M-1|TFCN17-390M-1_004472-T1	21
TFCN17-390M-1|TFCN17-390M-1_004767-T1	11
TFCN17-390M-1|TFCN17-390M-1_004837-T1	12
TFCN17-390M-1|TFCN17-390M-1_005235-T1	12
TFCN17-390M-1|TFCN17-390M-1_005256-T1	12
TFCN17-390M-1|TFCN17-390M-1_005299-T1	12
TFCN17-390M-1|TFCN17-390M-1_005667-T1	10
TFCN17-390M-1|TFCN17-390M-1_005885-T1	15
TFCN17-390M-1|TFCN17-390M-1_005965-T1	10
TFCN17-390M-1|TFCN17-390M-1_006228-T1	10
TFCN17-390M-1|TFCN17-390M-1_006365-T1	12
TFCN17-390M-1|TFCN17-390M-1_006471-T1	13
TFCN17-390M-1|TFCN17-390M-1_007095-T1	11
TFCN17-390M-1|TFCN17-390M-1_007142-T1	10
TFCN17-390M-1|TFCN17-390M-1_007347-T1	15
TFCN17-390M-1|TFCN17-390M-1_007812-T1	10
TFCN17-390M-1|TFCN17-390M-1_007977-T1	10
TFCN17-390M-1|TFCN17-390M-1_008038-T1	10
TFCN17-390M-1|TFCN17-390M-1_008190-T1	10
TFCN17-390M-1|TFCN17-390M-1_008335-T1	16
TFCN17-390M-1|TFCN17-390M-1_008544-T1	10
TFCN17-390M-1|TFCN17-390M-1_008578-T1	10
TFCN17-390M-1|TFCN17-390M-1_008625-T1	11
TFCN17-390M-1|TFCN17-390M-1_008801-T1	10
TFCN17-390M-1|TFCN17-390M-1_009033-T1	11
TFCN17-390M-1|TFCN17-390M-1_009501-T1	12
TFCN17-390M-1|TFCN17-390M-1_009917-T1	10
TFCN17-390M-1|TFCN17-390M-1_010439-T1	13
TFCN17-390M-1|TFCN17-390M-1_010517-T1	11
TFCN17-390M-1|TFCN17-390M-1_010555-T1	11
TFCN17-390M-1|TFCN17-390M-1_010619-T1	10
TFCN17-390M-1|TFCN17-390M-1_010661-T1	14
TFCN17-390M-1|TFCN17-390M-1_010717-T1	11
TFCN17-390M-1|TFCN17-390M-1_010775-T1	17
TFCN17-390M-1|TFCN17-390M-1_010795-T1	10
TFCN17-390M-1|TFCN17-390M-1_010877-T1	11
TFCN17-390M-1|TFCN17-390M-1_010881-T1	13
TFCN17-390M-1|TFCN17-390M-1_011021-T1	11
TFCN17-390M-1|TFCN17-390M-1_011207-T1	11
TFCN17-390M-1|TFCN17-390M-1_011480-T1	10
TFCN17-390M-1|TFCN17-390M-1_011544-T1	11
TFCN17-390M-1|TFCN17-390M-1_011557-T1	10
TFCN17-390M-1|TFCN17-390M-1_011703-T1	15
TFCN17-390M-1|TFCN17-390M-1_011956-T1	14
TFCN17-390M-1|TFCN17-390M-1_011968-T1	11
TFCN17-390M-1|TFCN17-390M-1_012161-T1	11
TFCN17-390M-1|TFCN17-390M-1_012465-T1	15
TFCN17-390M-1|TFCN17-390M-1_012512-T1	12
TFCN17-390M-1|TFCN17-390M-1_012737-T1	12
TFCN17-390M-1|TFCN17-390M-1_013059-T1	13
TFCN17-390M-1|TFCN17-390M-1_013063-T1	10
TFCN17-390M-1|TFCN17-390M-1_013175-T1	12
TFCN17-390M-1|TFCN17-390M-1_013325-T1	12
