Protein	PolyQlength
IF6SWB2|IF6SWB2_000102-T1	14
IF6SWB2|IF6SWB2_000344-T1	12
IF6SWB2|IF6SWB2_000360-T1	10
IF6SWB2|IF6SWB2_000557-T1	12
IF6SWB2|IF6SWB2_001074-T1	21
IF6SWB2|IF6SWB2_001116-T1	11
IF6SWB2|IF6SWB2_001195-T1	13
IF6SWB2|IF6SWB2_001678-T1	11
IF6SWB2|IF6SWB2_002031-T1	10
IF6SWB2|IF6SWB2_002119-T1	15
IF6SWB2|IF6SWB2_002177-T1	12
IF6SWB2|IF6SWB2_002337-T1	15
IF6SWB2|IF6SWB2_002504-T1	10
IF6SWB2|IF6SWB2_002887-T1	11
IF6SWB2|IF6SWB2_002925-T1	10
IF6SWB2|IF6SWB2_002983-T1	20
IF6SWB2|IF6SWB2_003235-T1	12
IF6SWB2|IF6SWB2_003258-T1	13
IF6SWB2|IF6SWB2_003411-T1	19
IF6SWB2|IF6SWB2_003681-T1	19
IF6SWB2|IF6SWB2_003998-T1	10
IF6SWB2|IF6SWB2_004087-T1	11
IF6SWB2|IF6SWB2_004402-T1	15
IF6SWB2|IF6SWB2_004604-T1	11
IF6SWB2|IF6SWB2_004769-T1	12
IF6SWB2|IF6SWB2_004801-T1	12
IF6SWB2|IF6SWB2_004846-T1	10
IF6SWB2|IF6SWB2_004876-T1	16
IF6SWB2|IF6SWB2_005453-T1	15
IF6SWB2|IF6SWB2_005636-T1	10
IF6SWB2|IF6SWB2_005777-T1	16
IF6SWB2|IF6SWB2_005863-T1	10
IF6SWB2|IF6SWB2_006096-T1	11
IF6SWB2|IF6SWB2_006224-T1	12
IF6SWB2|IF6SWB2_006311-T1	13
IF6SWB2|IF6SWB2_006470-T1	10
IF6SWB2|IF6SWB2_006623-T1	10
IF6SWB2|IF6SWB2_006690-T1	10
IF6SWB2|IF6SWB2_007128-T1	12
IF6SWB2|IF6SWB2_007207-T1	12
IF6SWB2|IF6SWB2_007305-T1	11
