F83S2B|F83S2B_000062-T1	10
F83S2B|F83S2B_000165-T1	10
F83S2B|F83S2B_000331-T1	15
F83S2B|F83S2B_000518-T1	12
F83S2B|F83S2B_000703-T1	22
F83S2B|F83S2B_001101-T1	12
F83S2B|F83S2B_001136-T1	11
F83S2B|F83S2B_001182-T1	10
F83S2B|F83S2B_001285-T1	12
F83S2B|F83S2B_001411-T1	10
F83S2B|F83S2B_001504-T1	15
F83S2B|F83S2B_001732-T1	10
F83S2B|F83S2B_001967-T1	13
F83S2B|F83S2B_002203-T1	15
F83S2B|F83S2B_002478-T1	20
F83S2B|F83S2B_002519-T1	11
F83S2B|F83S2B_002598-T1	13
F83S2B|F83S2B_003090-T1	11
F83S2B|F83S2B_003485-T1	11
F83S2B|F83S2B_003579-T1	20
F83S2B|F83S2B_003791-T1	15
F83S2B|F83S2B_003903-T1	19
F83S2B|F83S2B_004348-T1	13
F83S2B|F83S2B_004370-T1	12
F83S2B|F83S2B_004607-T1	16
F83S2B|F83S2B_004646-T1	10
F83S2B|F83S2B_004651-T1	12
F83S2B|F83S2B_004808-T1	11
F83S2B|F83S2B_004923-T1	16
F83S2B|F83S2B_005156-T1	10
F83S2B|F83S2B_005160-T1	10
F83S2B|F83S2B_005205-T1	12
F83S2B|F83S2B_005329-T1	13
F83S2B|F83S2B_005392-T1	19
F83S2B|F83S2B_005466-T1	10
F83S2B|F83S2B_006174-T1	16
F83S2B|F83S2B_006224-T1	10
F83S2B|F83S2B_006557-T1	12
F83S2B|F83S2B_006616-T1	11
F83S2B|F83S2B_006971-T1	10
F83S2B|F83S2B_007135-T1	12
F83S2B|F83S2B_007169-T1	11
