Protein	PolyQlength
TFCN152C-6|TFCN152C-6_000737-T1	13
TFCN152C-6|TFCN152C-6_000797-T1	11
TFCN152C-6|TFCN152C-6_000982-T1	11
TFCN152C-6|TFCN152C-6_001039-T1	10
TFCN152C-6|TFCN152C-6_001058-T1	16
TFCN152C-6|TFCN152C-6_001205-T1	10
TFCN152C-6|TFCN152C-6_001257-T1	10
TFCN152C-6|TFCN152C-6_001500-T1	11
TFCN152C-6|TFCN152C-6_002084-T1	10
TFCN152C-6|TFCN152C-6_002085-T1	15
TFCN152C-6|TFCN152C-6_002089-T1	13
TFCN152C-6|TFCN152C-6_002175-T1	11
TFCN152C-6|TFCN152C-6_002258-T1	10
TFCN152C-6|TFCN152C-6_002288-T1	12
TFCN152C-6|TFCN152C-6_002397-T1	15
TFCN152C-6|TFCN152C-6_002690-T1	12
TFCN152C-6|TFCN152C-6_002861-T1	10
TFCN152C-6|TFCN152C-6_003585-T1	11
TFCN152C-6|TFCN152C-6_003783-T1	11
TFCN152C-6|TFCN152C-6_003799-T1	11
TFCN152C-6|TFCN152C-6_003915-T1	10
TFCN152C-6|TFCN152C-6_003945-T1	10
TFCN152C-6|TFCN152C-6_004215-T1	16
TFCN152C-6|TFCN152C-6_004634-T1	11
TFCN152C-6|TFCN152C-6_004708-T1	13
TFCN152C-6|TFCN152C-6_004885-T1	15
TFCN152C-6|TFCN152C-6_005370-T1	12
TFCN152C-6|TFCN152C-6_005386-T1	10
TFCN152C-6|TFCN152C-6_005708-T1	10
TFCN152C-6|TFCN152C-6_006015-T1	10
TFCN152C-6|TFCN152C-6_006099-T1	11
TFCN152C-6|TFCN152C-6_006231-T1	10
TFCN152C-6|TFCN152C-6_006245-T1	11
TFCN152C-6|TFCN152C-6_006336-T1	12
TFCN152C-6|TFCN152C-6_006376-T1	10
TFCN152C-6|TFCN152C-6_006458-T1	15
TFCN152C-6|TFCN152C-6_006684-T1	14
TFCN152C-6|TFCN152C-6_006763-T1	10
