Protein	PolyQlength
F83S1P|F83S1P_000123-T1	12
F83S1P|F83S1P_000372-T1	22
F83S1P|F83S1P_000660-T1	12
F83S1P|F83S1P_000784-T1	10
F83S1P|F83S1P_001138-T1	15
F83S1P|F83S1P_001367-T1	10
F83S1P|F83S1P_001686-T1	13
F83S1P|F83S1P_001929-T1	15
F83S1P|F83S1P_002207-T1	13
F83S1P|F83S1P_002285-T1	11
F83S1P|F83S1P_002327-T1	20
F83S1P|F83S1P_002748-T1	11
F83S1P|F83S1P_002999-T1	11
F83S1P|F83S1P_003181-T1	10
F83S1P|F83S1P_003349-T1	15
F83S1P|F83S1P_003425-T1	20
F83S1P|F83S1P_003698-T1	12
F83S1P|F83S1P_003706-T1	16
F83S1P|F83S1P_003787-T1	10
F83S1P|F83S1P_004001-T1	12
F83S1P|F83S1P_004024-T1	13
F83S1P|F83S1P_004205-T1	12
F83S1P|F83S1P_004238-T1	11
F83S1P|F83S1P_004284-T1	10
F83S1P|F83S1P_004314-T1	16
F83S1P|F83S1P_004352-T1	10
F83S1P|F83S1P_004381-T1	19
F83S1P|F83S1P_004629-T1	11
F83S1P|F83S1P_004716-T1	10
F83S1P|F83S1P_004888-T1	10
F83S1P|F83S1P_004892-T1	10
F83S1P|F83S1P_005021-T1	12
F83S1P|F83S1P_005195-T1	19
F83S1P|F83S1P_005259-T1	13
F83S1P|F83S1P_005892-T1	10
F83S1P|F83S1P_005961-T1	16
F83S1P|F83S1P_006058-T1	10
F83S1P|F83S1P_006315-T1	12
F83S1P|F83S1P_006428-T1	11
F83S1P|F83S1P_006495-T1	15
F83S1P|F83S1P_006665-T1	10
F83S1P|F83S1P_007172-T1	12
F83S1P|F83S1P_007184-T1	11
