Protein	PolyQlength
IIFCSWF1|IIFCSWF1_000190-T1	12
IIFCSWF1|IIFCSWF1_000376-T1	15
IIFCSWF1|IIFCSWF1_000537-T1	10
IIFCSWF1|IIFCSWF1_000637-T1	10
IIFCSWF1|IIFCSWF1_000757-T1	22
IIFCSWF1|IIFCSWF1_001045-T1	12
IIFCSWF1|IIFCSWF1_001169-T1	10
IIFCSWF1|IIFCSWF1_001455-T1	13
IIFCSWF1|IIFCSWF1_001695-T1	15
IIFCSWF1|IIFCSWF1_001972-T1	20
IIFCSWF1|IIFCSWF1_002015-T1	11
IIFCSWF1|IIFCSWF1_002093-T1	13
IIFCSWF1|IIFCSWF1_002586-T1	11
IIFCSWF1|IIFCSWF1_002982-T1	11
IIFCSWF1|IIFCSWF1_003074-T1	20
IIFCSWF1|IIFCSWF1_003390-T1	19
IIFCSWF1|IIFCSWF1_003707-T1	10
IIFCSWF1|IIFCSWF1_003869-T1	13
IIFCSWF1|IIFCSWF1_003891-T1	12
IIFCSWF1|IIFCSWF1_004471-T1	12
IIFCSWF1|IIFCSWF1_004584-T1	11
IIFCSWF1|IIFCSWF1_004615-T1	16
IIFCSWF1|IIFCSWF1_004847-T1	10
IIFCSWF1|IIFCSWF1_004851-T1	10
IIFCSWF1|IIFCSWF1_004896-T1	12
IIFCSWF1|IIFCSWF1_005174-T1	19
IIFCSWF1|IIFCSWF1_005289-T1	10
IIFCSWF1|IIFCSWF1_005333-T1	11
IIFCSWF1|IIFCSWF1_005366-T1	12
IIFCSWF1|IIFCSWF1_005405-T1	10
IIFCSWF1|IIFCSWF1_005634-T1	15
IIFCSWF1|IIFCSWF1_005788-T1	15
IIFCSWF1|IIFCSWF1_006157-T1	16
IIFCSWF1|IIFCSWF1_006207-T1	10
IIFCSWF1|IIFCSWF1_006593-T1	12
IIFCSWF1|IIFCSWF1_006654-T1	11
IIFCSWF1|IIFCSWF1_006672-T1	10
IIFCSWF1|IIFCSWF1_006711-T1	16
IIFCSWF1|IIFCSWF1_006979-T1	10
IIFCSWF1|IIFCSWF1_007177-T1	12
IIFCSWF1|IIFCSWF1_007189-T1	11
