Protein	PolyQlength
Linth1|Linth1_64309	24
Linth1|Linth1_108418	12
Linth1|Linth1_309701	10
Linth1|Linth1_399965	12
Linth1|Linth1_435145	41
Linth1|Linth1_440423	10
Linth1|Linth1_484800	27
Linth1|Linth1_522922	10
Linth1|Linth1_531884	11
Linth1|Linth1_535740	10
Linth1|Linth1_546429	10
Linth1|Linth1_574144	10
Linth1|Linth1_580711	10
Linth1|Linth1_584644	10
Linth1|Linth1_586702	14
Linth1|Linth1_590618	13
Linth1|Linth1_591218	11
Linth1|Linth1_591684	29
Linth1|Linth1_596660	12
Linth1|Linth1_602347	10
Linth1|Linth1_602856	13
Linth1|Linth1_607197	39
Linth1|Linth1_607852	17
Linth1|Linth1_615187	10
Linth1|Linth1_619840	12
Linth1|Linth1_622566	13
