Protein	PolyQlength
Nakbac1|Nakbac1_11	26
Nakbac1|Nakbac1_22	10
Nakbac1|Nakbac1_691	44
Nakbac1|Nakbac1_804	13
Nakbac1|Nakbac1_850	14
Nakbac1|Nakbac1_869	10
Nakbac1|Nakbac1_1189	12
Nakbac1|Nakbac1_1552	24
Nakbac1|Nakbac1_1928	17
Nakbac1|Nakbac1_1932	30
Nakbac1|Nakbac1_1953	11
Nakbac1|Nakbac1_2020	22
Nakbac1|Nakbac1_2067	72
Nakbac1|Nakbac1_2077	22
Nakbac1|Nakbac1_2115	27
Nakbac1|Nakbac1_2223	24
Nakbac1|Nakbac1_2626	17
Nakbac1|Nakbac1_2700	20
Nakbac1|Nakbac1_3017	21
Nakbac1|Nakbac1_3276	39
Nakbac1|Nakbac1_3704	10
Nakbac1|Nakbac1_3840	21
Nakbac1|Nakbac1_3970	10
Nakbac1|Nakbac1_4029	13
Nakbac1|Nakbac1_4095	11
Nakbac1|Nakbac1_4431	10
Nakbac1|Nakbac1_4486	12
Nakbac1|Nakbac1_5012	11
