Protein	PolyQlength
Ascim1|Ascim1_3358	18
Ascim1|Ascim1_8008	16
Ascim1|Ascim1_28477	14
Ascim1|Ascim1_77104	12
Ascim1|Ascim1_83813	10
Ascim1|Ascim1_90083	10
Ascim1|Ascim1_178074	14
Ascim1|Ascim1_180103	11
Ascim1|Ascim1_211601	12
Ascim1|Ascim1_304767	10
Ascim1|Ascim1_308500	10
Ascim1|Ascim1_312181	11
Ascim1|Ascim1_312684	10
Ascim1|Ascim1_314178	10
Ascim1|Ascim1_321200	12
Ascim1|Ascim1_321896	11
Ascim1|Ascim1_322530	29
Ascim1|Ascim1_322722	12
Ascim1|Ascim1_323189	11
Ascim1|Ascim1_323619	36
Ascim1|Ascim1_323777	12
Ascim1|Ascim1_325367	21
Ascim1|Ascim1_325797	22
Ascim1|Ascim1_329135	11
Ascim1|Ascim1_330080	11
Ascim1|Ascim1_339520	11
Ascim1|Ascim1_362525	12
Ascim1|Ascim1_363766	15
Ascim1|Ascim1_364763	14
Ascim1|Ascim1_365799	10
Ascim1|Ascim1_378334	10
Ascim1|Ascim1_411020	10
Ascim1|Ascim1_411123	10
Ascim1|Ascim1_412113	12
Ascim1|Ascim1_413753	10
Ascim1|Ascim1_414203	12
Ascim1|Ascim1_415140	10
