Protein	PolyQlength
Corma2|Corma2_25131	13
Corma2|Corma2_25923	15
Corma2|Corma2_105714	20
Corma2|Corma2_112353	10
Corma2|Corma2_153829	14
Corma2|Corma2_169650	10
Corma2|Corma2_198076	13
Corma2|Corma2_220623	16
Corma2|Corma2_226322	18
Corma2|Corma2_250254	12
Corma2|Corma2_314587	11
Corma2|Corma2_375124	11
Corma2|Corma2_388735	15
Corma2|Corma2_402118	10
Corma2|Corma2_416893	18
Corma2|Corma2_464915	13
Corma2|Corma2_502160	16
Corma2|Corma2_536375	11
Corma2|Corma2_542828	12
Corma2|Corma2_594137	10
Corma2|Corma2_620778	10
Corma2|Corma2_630311	11
Corma2|Corma2_634857	17
Corma2|Corma2_641629	14
Corma2|Corma2_650456	10
Corma2|Corma2_665201	10
Corma2|Corma2_679703	13
Corma2|Corma2_688311	27
Corma2|Corma2_688615	15
Corma2|Corma2_689281	13
Corma2|Corma2_690176	10
Corma2|Corma2_690340	14
Corma2|Corma2_691262	18
Corma2|Corma2_695735	19
Corma2|Corma2_700239	10
Corma2|Corma2_701295	13
Corma2|Corma2_704300	32
Corma2|Corma2_704338	10
Corma2|Corma2_705100	55
Corma2|Corma2_705200	12
Corma2|Corma2_706710	24
Corma2|Corma2_708432	14
Corma2|Corma2_714608	10
Corma2|Corma2_717468	10
Corma2|Corma2_717515	11
Corma2|Corma2_721600	10
Corma2|Corma2_728194	12
Corma2|Corma2_735452	10
Corma2|Corma2_736320	10
Corma2|Corma2_737768	12
Corma2|Corma2_740458	10
Corma2|Corma2_740479	24
Corma2|Corma2_741619	11
Corma2|Corma2_741621	13
Corma2|Corma2_742604	25
Corma2|Corma2_744849	14
Corma2|Corma2_764666	21
Corma2|Corma2_766982	26
Corma2|Corma2_768041	17
