Protein	PolyQlength
Helgr1|Helgr1_262	10
Helgr1|Helgr1_501	10
Helgr1|Helgr1_1082	10
Helgr1|Helgr1_1346	11
Helgr1|Helgr1_1842	18
Helgr1|Helgr1_2051	10
Helgr1|Helgr1_2523	15
Helgr1|Helgr1_3889	12
Helgr1|Helgr1_4780	18
Helgr1|Helgr1_5199	12
Helgr1|Helgr1_5541	14
Helgr1|Helgr1_6152	15
Helgr1|Helgr1_6216	13
Helgr1|Helgr1_6568	12
Helgr1|Helgr1_7160	11
Helgr1|Helgr1_7445	10
Helgr1|Helgr1_8142	12
Helgr1|Helgr1_8772	10
Helgr1|Helgr1_9234	12
Helgr1|Helgr1_9870	19
Helgr1|Helgr1_10115	12
Helgr1|Helgr1_10187	10
Helgr1|Helgr1_10214	11
