Protein	PolyQlength
Lachen1|Lachen1_559706	12
Lachen1|Lachen1_667791	11
Lachen1|Lachen1_708545	15
Lachen1|Lachen1_976958	51
Lachen1|Lachen1_1040143	24
Lachen1|Lachen1_1270655	15
Lachen1|Lachen1_1275926	10
Lachen1|Lachen1_1391476	10
Lachen1|Lachen1_1399526	11
Lachen1|Lachen1_1433823	22
Lachen1|Lachen1_1437161	10
Lachen1|Lachen1_1450698	17
Lachen1|Lachen1_1464205	10
Lachen1|Lachen1_1469237	10
Lachen1|Lachen1_1478203	13
Lachen1|Lachen1_1512842	21
Lachen1|Lachen1_1564702	10
Lachen1|Lachen1_1565636	10
Lachen1|Lachen1_1576953	19
Lachen1|Lachen1_1578195	13
Lachen1|Lachen1_1586023	11
Lachen1|Lachen1_1596630	13
Lachen1|Lachen1_1622838	13
Lachen1|Lachen1_1625995	11
Lachen1|Lachen1_1636890	30
Lachen1|Lachen1_1680260	12
