Protein	PolyQlength
Clapu1|Clapu1_59	13
Clapu1|Clapu1_139	29
Clapu1|Clapu1_895	19
Clapu1|Clapu1_1165	20
Clapu1|Clapu1_1317	13
Clapu1|Clapu1_1669	11
Clapu1|Clapu1_1722	18
Clapu1|Clapu1_1859	24
Clapu1|Clapu1_2026	21
Clapu1|Clapu1_2102	10
Clapu1|Clapu1_2344	24
Clapu1|Clapu1_2686	11
Clapu1|Clapu1_2858	10
Clapu1|Clapu1_2873	10
Clapu1|Clapu1_2960	49
Clapu1|Clapu1_2998	14
Clapu1|Clapu1_3046	10
Clapu1|Clapu1_3161	12
Clapu1|Clapu1_3177	10
Clapu1|Clapu1_3479	10
Clapu1|Clapu1_3499	12
Clapu1|Clapu1_3898	14
Clapu1|Clapu1_4012	68
Clapu1|Clapu1_4047	27
Clapu1|Clapu1_4064	37
Clapu1|Clapu1_4570	47
Clapu1|Clapu1_4684	24
Clapu1|Clapu1_4879	12
Clapu1|Clapu1_4999	28
Clapu1|Clapu1_5000	11
Clapu1|Clapu1_5066	10
Clapu1|Clapu1_5096	14
Clapu1|Clapu1_5145	12
Clapu1|Clapu1_5204	10
Clapu1|Clapu1_5319	24
Clapu1|Clapu1_5491	16
Clapu1|Clapu1_5606	27
Clapu1|Clapu1_5619	13
Clapu1|Clapu1_5676	14
Clapu1|Clapu1_5773	11
Clapu1|Clapu1_5853	25
Clapu1|Clapu1_5868	20
Clapu1|Clapu1_5982	10
Clapu1|Clapu1_5996	14
Clapu1|Clapu1_6066	17
Clapu1|Clapu1_6171	12
Clapu1|Clapu1_6185	15
Clapu1|Clapu1_6563	12
Clapu1|Clapu1_6902	12
Clapu1|Clapu1_7097	57
Clapu1|Clapu1_7135	16
Clapu1|Clapu1_7542	12
Clapu1|Clapu1_7551	13
Clapu1|Clapu1_7560	10
Clapu1|Clapu1_7631	23
Clapu1|Clapu1_8356	12
Clapu1|Clapu1_8430	15
Clapu1|Clapu1_8436	35
Clapu1|Clapu1_8520	54
Clapu1|Clapu1_8681	35
Clapu1|Clapu1_8705	10
