Protein	PolyQlength
Canpa1|Canpa1_5	16
Canpa1|Canpa1_47	10
Canpa1|Canpa1_71	12
Canpa1|Canpa1_101	16
Canpa1|Canpa1_122	13
Canpa1|Canpa1_132	18
Canpa1|Canpa1_133	24
Canpa1|Canpa1_136	17
Canpa1|Canpa1_147	10
Canpa1|Canpa1_185	16
Canpa1|Canpa1_240	15
Canpa1|Canpa1_304	12
Canpa1|Canpa1_327	13
Canpa1|Canpa1_333	22
Canpa1|Canpa1_339	14
Canpa1|Canpa1_340	13
Canpa1|Canpa1_346	23
Canpa1|Canpa1_383	12
Canpa1|Canpa1_435	27
Canpa1|Canpa1_441	11
Canpa1|Canpa1_473	11
Canpa1|Canpa1_507	25
Canpa1|Canpa1_524	10
Canpa1|Canpa1_528	14
Canpa1|Canpa1_573	35
Canpa1|Canpa1_773	23
Canpa1|Canpa1_778	10
Canpa1|Canpa1_838	15
Canpa1|Canpa1_897	16
Canpa1|Canpa1_1143	11
Canpa1|Canpa1_1163	10
Canpa1|Canpa1_1227	10
Canpa1|Canpa1_1229	11
Canpa1|Canpa1_1296	10
Canpa1|Canpa1_1320	10
Canpa1|Canpa1_1321	11
Canpa1|Canpa1_1337	14
Canpa1|Canpa1_1370	18
Canpa1|Canpa1_1389	14
Canpa1|Canpa1_1427	17
Canpa1|Canpa1_1450	19
Canpa1|Canpa1_1496	12
Canpa1|Canpa1_1502	19
Canpa1|Canpa1_1534	11
Canpa1|Canpa1_1551	10
Canpa1|Canpa1_1560	14
Canpa1|Canpa1_1615	10
Canpa1|Canpa1_1629	37
Canpa1|Canpa1_1638	22
Canpa1|Canpa1_1639	10
Canpa1|Canpa1_1673	15
Canpa1|Canpa1_1780	10
Canpa1|Canpa1_1814	21
Canpa1|Canpa1_1872	11
Canpa1|Canpa1_1897	24
Canpa1|Canpa1_1961	14
Canpa1|Canpa1_1996	30
Canpa1|Canpa1_2057	12
Canpa1|Canpa1_2097	10
Canpa1|Canpa1_2098	12
Canpa1|Canpa1_2158	14
Canpa1|Canpa1_2200	21
Canpa1|Canpa1_2214	27
Canpa1|Canpa1_2318	23
Canpa1|Canpa1_2347	11
Canpa1|Canpa1_2376	14
Canpa1|Canpa1_2432	23
Canpa1|Canpa1_2437	11
Canpa1|Canpa1_2474	19
Canpa1|Canpa1_2483	14
Canpa1|Canpa1_2488	22
Canpa1|Canpa1_2535	23
Canpa1|Canpa1_2589	10
Canpa1|Canpa1_2610	26
Canpa1|Canpa1_2626	10
Canpa1|Canpa1_2679	31
Canpa1|Canpa1_2732	12
Canpa1|Canpa1_2739	12
Canpa1|Canpa1_2934	13
Canpa1|Canpa1_2967	10
Canpa1|Canpa1_2998	17
Canpa1|Canpa1_3008	24
Canpa1|Canpa1_3037	11
Canpa1|Canpa1_3048	15
Canpa1|Canpa1_3102	15
Canpa1|Canpa1_3145	12
Canpa1|Canpa1_3154	23
Canpa1|Canpa1_3155	11
Canpa1|Canpa1_3192	15
Canpa1|Canpa1_3193	12
Canpa1|Canpa1_3254	24
Canpa1|Canpa1_3285	13
Canpa1|Canpa1_3355	16
Canpa1|Canpa1_3356	11
Canpa1|Canpa1_3398	37
Canpa1|Canpa1_3449	12
Canpa1|Canpa1_3494	14
Canpa1|Canpa1_3523	12
Canpa1|Canpa1_3539	14
Canpa1|Canpa1_3551	11
Canpa1|Canpa1_3581	11
Canpa1|Canpa1_3612	10
Canpa1|Canpa1_3639	20
Canpa1|Canpa1_3659	11
Canpa1|Canpa1_3725	13
Canpa1|Canpa1_3770	21
Canpa1|Canpa1_3781	20
Canpa1|Canpa1_3788	15
Canpa1|Canpa1_3856	16
Canpa1|Canpa1_3875	11
Canpa1|Canpa1_3876	60
Canpa1|Canpa1_3887	10
Canpa1|Canpa1_3888	13
Canpa1|Canpa1_3892	15
Canpa1|Canpa1_3927	10
Canpa1|Canpa1_3935	13
Canpa1|Canpa1_3952	12
Canpa1|Canpa1_3964	10
Canpa1|Canpa1_4024	11
Canpa1|Canpa1_4141	11
Canpa1|Canpa1_4152	11
Canpa1|Canpa1_4187	18
Canpa1|Canpa1_4213	14
Canpa1|Canpa1_4239	16
Canpa1|Canpa1_4270	32
Canpa1|Canpa1_4392	11
Canpa1|Canpa1_4403	13
Canpa1|Canpa1_4463	11
Canpa1|Canpa1_4481	30
Canpa1|Canpa1_4630	31
Canpa1|Canpa1_4680	14
Canpa1|Canpa1_4706	14
Canpa1|Canpa1_4714	16
Canpa1|Canpa1_4722	10
Canpa1|Canpa1_4735	10
Canpa1|Canpa1_4736	13
Canpa1|Canpa1_4771	36
Canpa1|Canpa1_4796	11
Canpa1|Canpa1_4842	11
Canpa1|Canpa1_4862	20
Canpa1|Canpa1_4898	21
Canpa1|Canpa1_4946	12
Canpa1|Canpa1_5012	12
Canpa1|Canpa1_5029	21
Canpa1|Canpa1_5051	10
Canpa1|Canpa1_5082	12
Canpa1|Canpa1_5095	10
Canpa1|Canpa1_5097	13
Canpa1|Canpa1_5098	12
Canpa1|Canpa1_5112	10
Canpa1|Canpa1_5139	12
Canpa1|Canpa1_5144	11
Canpa1|Canpa1_5240	13
Canpa1|Canpa1_5378	16
Canpa1|Canpa1_5429	11
Canpa1|Canpa1_5480	16
Canpa1|Canpa1_5491	25
Canpa1|Canpa1_5504	13
Canpa1|Canpa1_5597	13
Canpa1|Canpa1_5630	17
