Protein	PolyQlength
Tercla1|Tercla1_43903	26
Tercla1|Tercla1_106469	26
Tercla1|Tercla1_207835	11
Tercla1|Tercla1_275872	25
Tercla1|Tercla1_329166	13
Tercla1|Tercla1_372171	22
Tercla1|Tercla1_412851	24
Tercla1|Tercla1_608739	13
Tercla1|Tercla1_825727	26
Tercla1|Tercla1_1085219	12
Tercla1|Tercla1_1094625	10
Tercla1|Tercla1_1124921	34
Tercla1|Tercla1_1143640	12
Tercla1|Tercla1_1145431	10
Tercla1|Tercla1_1162328	13
Tercla1|Tercla1_1179930	11
Tercla1|Tercla1_1186468	13
Tercla1|Tercla1_1203876	22
Tercla1|Tercla1_1244446	10
Tercla1|Tercla1_1249605	42
Tercla1|Tercla1_1251081	17
Tercla1|Tercla1_1251132	12
Tercla1|Tercla1_1264802	24
Tercla1|Tercla1_1265299	38
Tercla1|Tercla1_1266104	50
Tercla1|Tercla1_1267243	22
Tercla1|Tercla1_1267527	34
Tercla1|Tercla1_1269910	41
Tercla1|Tercla1_1270172	11
Tercla1|Tercla1_1271625	11
Tercla1|Tercla1_1271655	14
Tercla1|Tercla1_1271719	18
Tercla1|Tercla1_1274020	26
Tercla1|Tercla1_1274504	28
Tercla1|Tercla1_1275937	13
Tercla1|Tercla1_1277496	19
Tercla1|Tercla1_1278688	16
Tercla1|Tercla1_1297429	24
Tercla1|Tercla1_1304549	12
Tercla1|Tercla1_1326689	15
Tercla1|Tercla1_1328192	15
Tercla1|Tercla1_1331945	25
