Protein	PolyQlength
Sacpr1|Sacpr1_19004	10
Sacpr1|Sacpr1_35283	10
Sacpr1|Sacpr1_38018	10
Sacpr1|Sacpr1_38088	22
Sacpr1|Sacpr1_39089	11
Sacpr1|Sacpr1_48020	10
Sacpr1|Sacpr1_52077	16
Sacpr1|Sacpr1_53201	23
Sacpr1|Sacpr1_53673	10
Sacpr1|Sacpr1_56040	10
Sacpr1|Sacpr1_56066	15
Sacpr1|Sacpr1_59925	16
Sacpr1|Sacpr1_60010	10
Sacpr1|Sacpr1_61031	14
Sacpr1|Sacpr1_62669	10
Sacpr1|Sacpr1_63117	13
Sacpr1|Sacpr1_64375	19
Sacpr1|Sacpr1_64991	13
Sacpr1|Sacpr1_65671	13
Sacpr1|Sacpr1_69755	18
Sacpr1|Sacpr1_70560	10
Sacpr1|Sacpr1_72524	19
Sacpr1|Sacpr1_74447	12
