Protein	PolyQlength
Tetpha1|Tetpha1_186	16
Tetpha1|Tetpha1_618	13
Tetpha1|Tetpha1_815	10
Tetpha1|Tetpha1_966	27
Tetpha1|Tetpha1_1157	13
Tetpha1|Tetpha1_1235	11
Tetpha1|Tetpha1_1493	34
Tetpha1|Tetpha1_1750	22
Tetpha1|Tetpha1_2079	26
Tetpha1|Tetpha1_2822	11
Tetpha1|Tetpha1_2980	16
Tetpha1|Tetpha1_3092	50
Tetpha1|Tetpha1_3789	11
Tetpha1|Tetpha1_3929	12
Tetpha1|Tetpha1_4113	11
Tetpha1|Tetpha1_4301	19
Tetpha1|Tetpha1_4447	11
Tetpha1|Tetpha1_4610	13
Tetpha1|Tetpha1_4887	32
Tetpha1|Tetpha1_5046	19
Tetpha1|Tetpha1_5068	11
Tetpha1|Tetpha1_5137	11
