Protein	PolyQlength
Aspell1|Aspell1_38862	13
Aspell1|Aspell1_59764	21
Aspell1|Aspell1_173216	18
Aspell1|Aspell1_198329	11
Aspell1|Aspell1_240569	14
Aspell1|Aspell1_294547	11
Aspell1|Aspell1_300088	10
Aspell1|Aspell1_316506	10
Aspell1|Aspell1_323713	12
Aspell1|Aspell1_338548	21
Aspell1|Aspell1_338988	21
Aspell1|Aspell1_347462	11
Aspell1|Aspell1_359429	16
Aspell1|Aspell1_363204	16
Aspell1|Aspell1_366285	16
Aspell1|Aspell1_370985	12
Aspell1|Aspell1_386791	17
Aspell1|Aspell1_387203	12
Aspell1|Aspell1_389182	10
Aspell1|Aspell1_395200	11
Aspell1|Aspell1_396536	12
Aspell1|Aspell1_397301	12
Aspell1|Aspell1_398011	10
Aspell1|Aspell1_399663	19
Aspell1|Aspell1_400121	15
Aspell1|Aspell1_401016	11
Aspell1|Aspell1_404317	12
Aspell1|Aspell1_420183	10
Aspell1|Aspell1_426710	15
Aspell1|Aspell1_428393	10
Aspell1|Aspell1_431480	13
Aspell1|Aspell1_445670	12
Aspell1|Aspell1_445762	12
Aspell1|Aspell1_448329	26
Aspell1|Aspell1_449315	10
Aspell1|Aspell1_450536	22
Aspell1|Aspell1_458267	19
Aspell1|Aspell1_471340	11
Aspell1|Aspell1_474179	10
Aspell1|Aspell1_481858	11
Aspell1|Aspell1_486424	10
Aspell1|Aspell1_488816	10
Aspell1|Aspell1_489562	10
