Protein	PolyQlength
Rusdis1|Rusdis1_2676	12
Rusdis1|Rusdis1_526877	14
Rusdis1|Rusdis1_540686	20
Rusdis1|Rusdis1_554662	18
Rusdis1|Rusdis1_647052	10
Rusdis1|Rusdis1_658604	17
Rusdis1|Rusdis1_830187	10
Rusdis1|Rusdis1_954734	10
Rusdis1|Rusdis1_1123148	11
Rusdis1|Rusdis1_1135550	13
Rusdis1|Rusdis1_1144653	16
Rusdis1|Rusdis1_1159785	10
Rusdis1|Rusdis1_1165659	10
Rusdis1|Rusdis1_1178127	18
Rusdis1|Rusdis1_1264223	15
Rusdis1|Rusdis1_1265788	10
Rusdis1|Rusdis1_1282093	15
Rusdis1|Rusdis1_1374779	12
Rusdis1|Rusdis1_1380069	18
Rusdis1|Rusdis1_1382125	13
