Protein	PolyQlength
Thest1|Thest1_492	20
Thest1|Thest1_802	10
Thest1|Thest1_1329	12
Thest1|Thest1_1523	10
Thest1|Thest1_1716	10
Thest1|Thest1_2175	11
Thest1|Thest1_2374	10
Thest1|Thest1_3340	11
Thest1|Thest1_3556	18
Thest1|Thest1_3775	12
Thest1|Thest1_4622	21
Thest1|Thest1_5211	16
Thest1|Thest1_6552	11
Thest1|Thest1_6687	13
Thest1|Thest1_7012	10
Thest1|Thest1_7448	10
Thest1|Thest1_7847	11
Thest1|Thest1_8097	14
Thest1|Thest1_8164	16
Thest1|Thest1_8356	11
Thest1|Thest1_8380	11
Thest1|Thest1_8479	14
