Protein	PolyQlength
Corco1|Corco1_128	11
Corco1|Corco1_192	10
Corco1|Corco1_212	16
Corco1|Corco1_864	22
Corco1|Corco1_1174	23
Corco1|Corco1_1352	17
Corco1|Corco1_1727	14
Corco1|Corco1_1743	13
Corco1|Corco1_2090	11
Corco1|Corco1_2381	12
Corco1|Corco1_2952	11
Corco1|Corco1_3880	11
Corco1|Corco1_3944	11
Corco1|Corco1_4095	10
Corco1|Corco1_4354	13
Corco1|Corco1_4397	11
Corco1|Corco1_4488	33
Corco1|Corco1_4719	22
Corco1|Corco1_4815	11
Corco1|Corco1_5341	12
Corco1|Corco1_6060	11
Corco1|Corco1_6378	18
Corco1|Corco1_7121	12
Corco1|Corco1_7895	14
Corco1|Corco1_8709	26
Corco1|Corco1_8817	11
Corco1|Corco1_8868	25
Corco1|Corco1_9207	17
Corco1|Corco1_9500	10
Corco1|Corco1_9781	12
Corco1|Corco1_10315	10
Corco1|Corco1_10818	11
Corco1|Corco1_10925	11
