Protein	PolyQlength
Sacca1|Sacca1_34	14
Sacca1|Sacca1_175	19
Sacca1|Sacca1_179	20
Sacca1|Sacca1_187	21
Sacca1|Sacca1_208	10
Sacca1|Sacca1_294	38
Sacca1|Sacca1_348	12
Sacca1|Sacca1_349	15
Sacca1|Sacca1_385	19
Sacca1|Sacca1_406	22
Sacca1|Sacca1_481	13
Sacca1|Sacca1_524	24
Sacca1|Sacca1_653	14
Sacca1|Sacca1_750	33
Sacca1|Sacca1_862	16
Sacca1|Sacca1_895	12
Sacca1|Sacca1_974	10
Sacca1|Sacca1_1091	28
Sacca1|Sacca1_1108	32
Sacca1|Sacca1_1239	15
Sacca1|Sacca1_1374	10
Sacca1|Sacca1_1454	11
Sacca1|Sacca1_1552	15
Sacca1|Sacca1_1573	13
Sacca1|Sacca1_1657	10
Sacca1|Sacca1_1671	12
Sacca1|Sacca1_1682	11
Sacca1|Sacca1_1884	21
Sacca1|Sacca1_1980	21
Sacca1|Sacca1_1982	14
Sacca1|Sacca1_2180	39
Sacca1|Sacca1_2184	11
Sacca1|Sacca1_2434	18
Sacca1|Sacca1_2532	20
Sacca1|Sacca1_2723	29
Sacca1|Sacca1_2761	10
Sacca1|Sacca1_2815	22
Sacca1|Sacca1_2907	10
Sacca1|Sacca1_3168	10
Sacca1|Sacca1_3225	12
Sacca1|Sacca1_3250	11
Sacca1|Sacca1_3376	13
Sacca1|Sacca1_3449	17
Sacca1|Sacca1_3496	20
Sacca1|Sacca1_3559	11
Sacca1|Sacca1_3599	12
Sacca1|Sacca1_3871	19
Sacca1|Sacca1_3873	19
Sacca1|Sacca1_4030	11
Sacca1|Sacca1_4336	12
Sacca1|Sacca1_4543	13
Sacca1|Sacca1_4814	16
Sacca1|Sacca1_4820	14
Sacca1|Sacca1_4834	13
Sacca1|Sacca1_4848	18
Sacca1|Sacca1_4877	17
Sacca1|Sacca1_4896	18
Sacca1|Sacca1_4971	15
Sacca1|Sacca1_4984	15
Sacca1|Sacca1_5181	14
Sacca1|Sacca1_5236	16
Sacca1|Sacca1_5537	11
Sacca1|Sacca1_5668	11
Sacca1|Sacca1_5724	10
Sacca1|Sacca1_5869	27
Sacca1|Sacca1_5885	10
Sacca1|Sacca1_5940	39
Sacca1|Sacca1_5981	18
Sacca1|Sacca1_6022	33
Sacca1|Sacca1_6148	18
Sacca1|Sacca1_6233	27
Sacca1|Sacca1_6255	25
Sacca1|Sacca1_6372	11
Sacca1|Sacca1_6461	13
Sacca1|Sacca1_6477	10
Sacca1|Sacca1_6707	28
