Protein	PolyQlength
MarPMI226|MarPMI226_85570	34
MarPMI226|MarPMI226_105023	12
MarPMI226|MarPMI226_141057	12
MarPMI226|MarPMI226_145894	11
MarPMI226|MarPMI226_345002	14
MarPMI226|MarPMI226_346347	23
MarPMI226|MarPMI226_349142	11
MarPMI226|MarPMI226_349668	11
MarPMI226|MarPMI226_365118	14
MarPMI226|MarPMI226_366475	17
MarPMI226|MarPMI226_387787	14
MarPMI226|MarPMI226_400971	10
MarPMI226|MarPMI226_401042	38
MarPMI226|MarPMI226_403453	10
MarPMI226|MarPMI226_403523	15
MarPMI226|MarPMI226_403703	12
MarPMI226|MarPMI226_405800	10
MarPMI226|MarPMI226_406703	13
MarPMI226|MarPMI226_407445	40
MarPMI226|MarPMI226_407747	15
MarPMI226|MarPMI226_415472	12
MarPMI226|MarPMI226_417542	10
MarPMI226|MarPMI226_419819	11
MarPMI226|MarPMI226_421189	22
MarPMI226|MarPMI226_421569	10
MarPMI226|MarPMI226_422474	17
MarPMI226|MarPMI226_424085	16
MarPMI226|MarPMI226_428008	21
MarPMI226|MarPMI226_428706	15
MarPMI226|MarPMI226_479890	13
