Protein	PolyQlength
Rhota1|Rhota1_259	13
Rhota1|Rhota1_993	13
Rhota1|Rhota1_1098	13
Rhota1|Rhota1_1108	10
Rhota1|Rhota1_1284	11
Rhota1|Rhota1_1636	10
Rhota1|Rhota1_2476	18
Rhota1|Rhota1_2583	11
Rhota1|Rhota1_3059	11
Rhota1|Rhota1_3125	15
Rhota1|Rhota1_3253	20
Rhota1|Rhota1_3786	10
Rhota1|Rhota1_4060	10
Rhota1|Rhota1_4545	11
Rhota1|Rhota1_4597	11
Rhota1|Rhota1_4650	18
Rhota1|Rhota1_4707	12
Rhota1|Rhota1_4792	11
Rhota1|Rhota1_5211	10
Rhota1|Rhota1_5220	14
Rhota1|Rhota1_6431	12
