Protein	PolyQlength
Kalpfe1|Kalpfe1_74948	14
Kalpfe1|Kalpfe1_103313	10
Kalpfe1|Kalpfe1_111905	12
Kalpfe1|Kalpfe1_111956	10
Kalpfe1|Kalpfe1_139890	13
Kalpfe1|Kalpfe1_300891	39
Kalpfe1|Kalpfe1_305819	25
Kalpfe1|Kalpfe1_334020	13
Kalpfe1|Kalpfe1_417803	15
Kalpfe1|Kalpfe1_506386	16
Kalpfe1|Kalpfe1_521229	10
Kalpfe1|Kalpfe1_552442	12
Kalpfe1|Kalpfe1_556229	20
Kalpfe1|Kalpfe1_651260	27
Kalpfe1|Kalpfe1_652463	21
Kalpfe1|Kalpfe1_657706	15
Kalpfe1|Kalpfe1_663842	10
Kalpfe1|Kalpfe1_686075	11
Kalpfe1|Kalpfe1_691981	14
Kalpfe1|Kalpfe1_711466	24
Kalpfe1|Kalpfe1_715206	46
Kalpfe1|Kalpfe1_723694	14
Kalpfe1|Kalpfe1_724081	11
Kalpfe1|Kalpfe1_725928	10
Kalpfe1|Kalpfe1_737788	12
Kalpfe1|Kalpfe1_739208	25
Kalpfe1|Kalpfe1_772902	25
Kalpfe1|Kalpfe1_778515	18
Kalpfe1|Kalpfe1_784258	15
Kalpfe1|Kalpfe1_784418	10
Kalpfe1|Kalpfe1_785969	11
Kalpfe1|Kalpfe1_787355	13
Kalpfe1|Kalpfe1_788376	12
Kalpfe1|Kalpfe1_788418	11
Kalpfe1|Kalpfe1_788731	12
Kalpfe1|Kalpfe1_790019	18
Kalpfe1|Kalpfe1_790107	13
Kalpfe1|Kalpfe1_792727	11
Kalpfe1|Kalpfe1_793673	14
Kalpfe1|Kalpfe1_793942	15
Kalpfe1|Kalpfe1_795363	14
Kalpfe1|Kalpfe1_795508	15
Kalpfe1|Kalpfe1_799530	15
Kalpfe1|Kalpfe1_799573	22
Kalpfe1|Kalpfe1_804041	14
Kalpfe1|Kalpfe1_804201	14
Kalpfe1|Kalpfe1_817665	10
Kalpfe1|Kalpfe1_824286	10
Kalpfe1|Kalpfe1_844004	10
Kalpfe1|Kalpfe1_847649	15
Kalpfe1|Kalpfe1_853157	12
Kalpfe1|Kalpfe1_853642	13
