Protein	PolyQlength
Ustbr1|Ustbr1_57	10
Ustbr1|Ustbr1_60	19
Ustbr1|Ustbr1_98	11
Ustbr1|Ustbr1_134	24
Ustbr1|Ustbr1_406	21
Ustbr1|Ustbr1_474	16
Ustbr1|Ustbr1_483	10
Ustbr1|Ustbr1_595	11
Ustbr1|Ustbr1_1025	10
Ustbr1|Ustbr1_1464	17
Ustbr1|Ustbr1_1659	19
Ustbr1|Ustbr1_1667	10
Ustbr1|Ustbr1_1923	25
Ustbr1|Ustbr1_1991	11
Ustbr1|Ustbr1_1998	21
Ustbr1|Ustbr1_2071	13
Ustbr1|Ustbr1_2200	41
Ustbr1|Ustbr1_2282	12
Ustbr1|Ustbr1_2408	50
Ustbr1|Ustbr1_2488	16
Ustbr1|Ustbr1_2521	49
Ustbr1|Ustbr1_2595	14
Ustbr1|Ustbr1_2627	15
Ustbr1|Ustbr1_2646	10
Ustbr1|Ustbr1_2746	21
Ustbr1|Ustbr1_3441	11
Ustbr1|Ustbr1_3794	13
Ustbr1|Ustbr1_4088	26
Ustbr1|Ustbr1_4137	25
Ustbr1|Ustbr1_4403	26
Ustbr1|Ustbr1_4500	10
Ustbr1|Ustbr1_4543	23
Ustbr1|Ustbr1_4683	19
Ustbr1|Ustbr1_4688	19
Ustbr1|Ustbr1_4814	35
Ustbr1|Ustbr1_4969	15
Ustbr1|Ustbr1_5064	14
Ustbr1|Ustbr1_5137	11
Ustbr1|Ustbr1_5431	14
Ustbr1|Ustbr1_5692	27
Ustbr1|Ustbr1_5764	33
Ustbr1|Ustbr1_5769	14
Ustbr1|Ustbr1_5830	33
Ustbr1|Ustbr1_5855	12
Ustbr1|Ustbr1_5959	56
Ustbr1|Ustbr1_6125	16
Ustbr1|Ustbr1_6184	31
Ustbr1|Ustbr1_6216	12
Ustbr1|Ustbr1_6336	11
Ustbr1|Ustbr1_6563	10
Ustbr1|Ustbr1_6747	17
Ustbr1|Ustbr1_6941	11
Ustbr1|Ustbr1_6960	40
Ustbr1|Ustbr1_7110	10
