Protein	PolyQlength
Vanpo1|Vanpo1_59	10
Vanpo1|Vanpo1_145	10
Vanpo1|Vanpo1_179	10
Vanpo1|Vanpo1_222	11
Vanpo1|Vanpo1_408	13
Vanpo1|Vanpo1_556	15
Vanpo1|Vanpo1_605	19
Vanpo1|Vanpo1_801	12
Vanpo1|Vanpo1_897	10
Vanpo1|Vanpo1_964	10
Vanpo1|Vanpo1_1195	10
Vanpo1|Vanpo1_1359	27
Vanpo1|Vanpo1_1404	27
Vanpo1|Vanpo1_1409	11
Vanpo1|Vanpo1_1556	15
Vanpo1|Vanpo1_1740	18
Vanpo1|Vanpo1_1810	14
Vanpo1|Vanpo1_2030	14
Vanpo1|Vanpo1_2104	17
Vanpo1|Vanpo1_2291	20
Vanpo1|Vanpo1_2534	10
Vanpo1|Vanpo1_2665	20
Vanpo1|Vanpo1_2707	11
Vanpo1|Vanpo1_3149	10
Vanpo1|Vanpo1_3248	21
Vanpo1|Vanpo1_3332	14
Vanpo1|Vanpo1_3390	20
Vanpo1|Vanpo1_3432	10
Vanpo1|Vanpo1_3530	11
Vanpo1|Vanpo1_3649	17
Vanpo1|Vanpo1_3808	52
Vanpo1|Vanpo1_3875	11
Vanpo1|Vanpo1_4009	23
Vanpo1|Vanpo1_4050	27
Vanpo1|Vanpo1_4095	11
Vanpo1|Vanpo1_4123	11
Vanpo1|Vanpo1_4213	13
Vanpo1|Vanpo1_4370	48
Vanpo1|Vanpo1_4503	10
Vanpo1|Vanpo1_4626	14
Vanpo1|Vanpo1_4690	24
Vanpo1|Vanpo1_4735	12
Vanpo1|Vanpo1_5055	30
Vanpo1|Vanpo1_5275	22
Vanpo1|Vanpo1_5306	14
