Protein	PolyQlength
Hypsu1|Hypsu1_31730	17
Hypsu1|Hypsu1_37943	12
Hypsu1|Hypsu1_38601	15
Hypsu1|Hypsu1_40694	10
Hypsu1|Hypsu1_43634	10
Hypsu1|Hypsu1_45783	10
Hypsu1|Hypsu1_50272	11
Hypsu1|Hypsu1_51625	10
Hypsu1|Hypsu1_59233	10
Hypsu1|Hypsu1_61681	21
Hypsu1|Hypsu1_61896	13
Hypsu1|Hypsu1_62234	19
Hypsu1|Hypsu1_62565	17
Hypsu1|Hypsu1_62722	12
Hypsu1|Hypsu1_63961	18
Hypsu1|Hypsu1_64522	10
Hypsu1|Hypsu1_69788	12
Hypsu1|Hypsu1_92660	18
Hypsu1|Hypsu1_104272	13
Hypsu1|Hypsu1_137150	23
Hypsu1|Hypsu1_140914	16
Hypsu1|Hypsu1_163304	12
Hypsu1|Hypsu1_173254	11
Hypsu1|Hypsu1_180794	13
Hypsu1|Hypsu1_198379	11
Hypsu1|Hypsu1_201587	17
Hypsu1|Hypsu1_206504	11
Hypsu1|Hypsu1_207373	11
Hypsu1|Hypsu1_208652	10
Hypsu1|Hypsu1_209707	10
Hypsu1|Hypsu1_214517	13
Hypsu1|Hypsu1_216385	10
Hypsu1|Hypsu1_219062	13
Hypsu1|Hypsu1_219806	11
Hypsu1|Hypsu1_220732	10
Hypsu1|Hypsu1_275362	10
Hypsu1|Hypsu1_403267	10
Hypsu1|Hypsu1_417753	10
Hypsu1|Hypsu1_476358	10
Hypsu1|Hypsu1_533306	24
Hypsu1|Hypsu1_621926	10
Hypsu1|Hypsu1_766410	10
Hypsu1|Hypsu1_975728	10
Hypsu1|Hypsu1_1042308	11
