Protein	PolyQlength
Lacno1|Lacno1_27	46
Lacno1|Lacno1_37	26
Lacno1|Lacno1_290	18
Lacno1|Lacno1_529	10
Lacno1|Lacno1_563	20
Lacno1|Lacno1_635	19
Lacno1|Lacno1_743	10
Lacno1|Lacno1_821	23
Lacno1|Lacno1_885	17
Lacno1|Lacno1_1070	11
Lacno1|Lacno1_1229	17
Lacno1|Lacno1_1341	37
Lacno1|Lacno1_1376	10
Lacno1|Lacno1_1388	16
Lacno1|Lacno1_1481	11
Lacno1|Lacno1_1510	11
Lacno1|Lacno1_1711	10
Lacno1|Lacno1_1827	44
Lacno1|Lacno1_1852	16
Lacno1|Lacno1_2018	11
Lacno1|Lacno1_2169	29
Lacno1|Lacno1_2175	13
Lacno1|Lacno1_2244	10
Lacno1|Lacno1_2266	13
Lacno1|Lacno1_2423	14
Lacno1|Lacno1_2509	25
Lacno1|Lacno1_2537	12
Lacno1|Lacno1_2719	10
Lacno1|Lacno1_2751	27
Lacno1|Lacno1_2928	21
Lacno1|Lacno1_3639	10
Lacno1|Lacno1_3736	13
Lacno1|Lacno1_3840	24
Lacno1|Lacno1_4454	14
Lacno1|Lacno1_4596	14
Lacno1|Lacno1_4801	23
Lacno1|Lacno1_4939	13
Lacno1|Lacno1_4975	10
