Protein	PolyQlength
Lizem1|Lizem1_38437	29
Lizem1|Lizem1_93571	20
Lizem1|Lizem1_100763	11
Lizem1|Lizem1_104782	10
Lizem1|Lizem1_115699	13
Lizem1|Lizem1_117463	24
Lizem1|Lizem1_124478	19
Lizem1|Lizem1_129592	10
Lizem1|Lizem1_129979	11
Lizem1|Lizem1_139014	86
Lizem1|Lizem1_151982	10
Lizem1|Lizem1_155964	13
Lizem1|Lizem1_157381	17
Lizem1|Lizem1_160968	12
Lizem1|Lizem1_161707	13
Lizem1|Lizem1_162283	11
Lizem1|Lizem1_165254	38
Lizem1|Lizem1_167800	35
Lizem1|Lizem1_175689	12
Lizem1|Lizem1_176942	27
Lizem1|Lizem1_177146	36
Lizem1|Lizem1_179227	12
