Protein	PolyQlength
Tubbor1|Tubbor1_65249	10
Tubbor1|Tubbor1_65530	11
Tubbor1|Tubbor1_79510	43
Tubbor1|Tubbor1_302368	12
Tubbor1|Tubbor1_306876	16
Tubbor1|Tubbor1_660378	10
Tubbor1|Tubbor1_889052	19
Tubbor1|Tubbor1_960792	17
Tubbor1|Tubbor1_968200	29
Tubbor1|Tubbor1_988491	16
Tubbor1|Tubbor1_994952	16
Tubbor1|Tubbor1_1003968	12
Tubbor1|Tubbor1_1006216	10
Tubbor1|Tubbor1_1011780	11
Tubbor1|Tubbor1_1060202	12
Tubbor1|Tubbor1_1061559	10
Tubbor1|Tubbor1_1069098	11
Tubbor1|Tubbor1_1069567	16
Tubbor1|Tubbor1_1094316	13
Tubbor1|Tubbor1_1097711	16
Tubbor1|Tubbor1_1098881	10
Tubbor1|Tubbor1_1099206	15
Tubbor1|Tubbor1_1099401	19
Tubbor1|Tubbor1_1100579	13
Tubbor1|Tubbor1_1100747	10
Tubbor1|Tubbor1_1102821	12
Tubbor1|Tubbor1_1111982	10
Tubbor1|Tubbor1_1118521	11
Tubbor1|Tubbor1_1128810	13
Tubbor1|Tubbor1_1136577	11
Tubbor1|Tubbor1_1140571	12
