Protein	PolyQlength
Acain1|Acain1_6747	12
Acain1|Acain1_7187	11
Acain1|Acain1_16856	27
Acain1|Acain1_18863	11
Acain1|Acain1_21273	10
Acain1|Acain1_24620	10
Acain1|Acain1_28299	11
Acain1|Acain1_29251	11
Acain1|Acain1_33734	15
Acain1|Acain1_42157	12
Acain1|Acain1_43572	17
Acain1|Acain1_65818	13
Acain1|Acain1_65954	17
Acain1|Acain1_67588	12
Acain1|Acain1_71681	14
Acain1|Acain1_75681	10
Acain1|Acain1_80096	12
Acain1|Acain1_84789	10
Acain1|Acain1_85180	26
Acain1|Acain1_92237	10
Acain1|Acain1_94375	11
Acain1|Acain1_94604	14
Acain1|Acain1_99088	10
Acain1|Acain1_102390	11
Acain1|Acain1_103069	12
Acain1|Acain1_110536	10
Acain1|Acain1_126448	13
Acain1|Acain1_128002	11
Acain1|Acain1_131198	14
Acain1|Acain1_133804	12
Acain1|Acain1_137100	11
Acain1|Acain1_137620	15
Acain1|Acain1_137660	13
Acain1|Acain1_167955	10
Acain1|Acain1_174073	12
Acain1|Acain1_189093	19
Acain1|Acain1_193040	11
Acain1|Acain1_193809	11
Acain1|Acain1_195259	15
Acain1|Acain1_196696	10
Acain1|Acain1_214687	12
Acain1|Acain1_226353	17
Acain1|Acain1_231728	17
Acain1|Acain1_233643	11
Acain1|Acain1_234600	16
Acain1|Acain1_235878	18
Acain1|Acain1_236157	12
Acain1|Acain1_237131	11
Acain1|Acain1_237467	12
Acain1|Acain1_237600	11
Acain1|Acain1_242727	10
Acain1|Acain1_243569	10
Acain1|Acain1_245336	11
Acain1|Acain1_250050	10
Acain1|Acain1_250209	11
Acain1|Acain1_250270	11
Acain1|Acain1_250951	20
Acain1|Acain1_252653	10
Acain1|Acain1_254076	12
Acain1|Acain1_254249	11
Acain1|Acain1_257118	10
Acain1|Acain1_257630	20
Acain1|Acain1_258198	24
Acain1|Acain1_258605	24
Acain1|Acain1_258978	15
Acain1|Acain1_259150	12
Acain1|Acain1_259791	10
Acain1|Acain1_261737	12
Acain1|Acain1_262837	15
Acain1|Acain1_263122	21
Acain1|Acain1_263516	16
Acain1|Acain1_263575	13
Acain1|Acain1_263586	10
Acain1|Acain1_263645	12
Acain1|Acain1_263696	10
Acain1|Acain1_263778	10
Acain1|Acain1_263832	12
Acain1|Acain1_263999	14
Acain1|Acain1_264034	11
Acain1|Acain1_264250	14
Acain1|Acain1_264507	21
Acain1|Acain1_264534	10
Acain1|Acain1_264652	16
Acain1|Acain1_264888	11
Acain1|Acain1_264894	12
Acain1|Acain1_264992	10
Acain1|Acain1_265080	11
Acain1|Acain1_265187	10
Acain1|Acain1_265452	10
Acain1|Acain1_265695	14
Acain1|Acain1_265813	10
Acain1|Acain1_265852	11
Acain1|Acain1_265876	10
Acain1|Acain1_265944	11
Acain1|Acain1_265962	11
Acain1|Acain1_266198	10
Acain1|Acain1_266276	10
Acain1|Acain1_266367	10
Acain1|Acain1_266471	12
Acain1|Acain1_266531	11
Acain1|Acain1_266778	13
Acain1|Acain1_266852	10
Acain1|Acain1_266964	12
Acain1|Acain1_267170	12
Acain1|Acain1_267266	10
Acain1|Acain1_267300	18
Acain1|Acain1_267562	10
Acain1|Acain1_267740	12
Acain1|Acain1_267810	13
Acain1|Acain1_267851	12
Acain1|Acain1_268152	13
Acain1|Acain1_268176	28
Acain1|Acain1_268403	11
Acain1|Acain1_268452	10
Acain1|Acain1_268673	12
Acain1|Acain1_268784	10
Acain1|Acain1_268799	11
Acain1|Acain1_268998	26
Acain1|Acain1_269091	13
Acain1|Acain1_269098	11
Acain1|Acain1_269150	18
Acain1|Acain1_269176	11
Acain1|Acain1_269499	11
Acain1|Acain1_269544	13
Acain1|Acain1_269749	10
Acain1|Acain1_270110	15
Acain1|Acain1_273347	17
Acain1|Acain1_274824	12
Acain1|Acain1_275125	13
Acain1|Acain1_276777	11
Acain1|Acain1_276960	11
Acain1|Acain1_277227	10
Acain1|Acain1_277338	11
Acain1|Acain1_277916	10
Acain1|Acain1_278152	11
Acain1|Acain1_278951	10
Acain1|Acain1_278970	14
Acain1|Acain1_279246	12
Acain1|Acain1_279268	14
Acain1|Acain1_279716	25
Acain1|Acain1_280916	10
Acain1|Acain1_281146	11
Acain1|Acain1_281419	14
Acain1|Acain1_281956	15
Acain1|Acain1_282313	12
Acain1|Acain1_282342	10
Acain1|Acain1_283048	38
Acain1|Acain1_283431	14
Acain1|Acain1_283993	22
Acain1|Acain1_284368	11
Acain1|Acain1_284585	18
Acain1|Acain1_285006	10
Acain1|Acain1_286009	18
Acain1|Acain1_286023	12
Acain1|Acain1_286148	10
Acain1|Acain1_286554	19
Acain1|Acain1_286647	18
Acain1|Acain1_287125	13
Acain1|Acain1_287239	14
Acain1|Acain1_287603	10
Acain1|Acain1_287977	12
Acain1|Acain1_288087	10
Acain1|Acain1_289255	13
Acain1|Acain1_289513	15
Acain1|Acain1_289674	29
Acain1|Acain1_291639	12
Acain1|Acain1_294947	11
Acain1|Acain1_298655	12
Acain1|Acain1_299052	12
Acain1|Acain1_299253	10
Acain1|Acain1_299618	12
Acain1|Acain1_299670	10
Acain1|Acain1_299687	10
Acain1|Acain1_300185	10
Acain1|Acain1_300492	10
Acain1|Acain1_300893	13
Acain1|Acain1_301004	10
Acain1|Acain1_301187	11
Acain1|Acain1_301356	12
Acain1|Acain1_301480	12
Acain1|Acain1_302150	14
Acain1|Acain1_302368	15
Acain1|Acain1_302510	18
Acain1|Acain1_302696	13
Acain1|Acain1_302748	11
Acain1|Acain1_302843	10
Acain1|Acain1_303186	22
Acain1|Acain1_303241	15
Acain1|Acain1_303368	12
Acain1|Acain1_303512	12
Acain1|Acain1_304412	10
Acain1|Acain1_304618	10
Acain1|Acain1_304696	29
Acain1|Acain1_304935	11
