Protein	PolyQlength
Talma1_2|Talma1_2_68	23
Talma1_2|Talma1_2_79	15
Talma1_2|Talma1_2_500	10
Talma1_2|Talma1_2_1056	10
Talma1_2|Talma1_2_1452	13
Talma1_2|Talma1_2_2641	10
Talma1_2|Talma1_2_2645	21
Talma1_2|Talma1_2_3221	11
Talma1_2|Talma1_2_3385	11
Talma1_2|Talma1_2_3792	10
Talma1_2|Talma1_2_3835	14
Talma1_2|Talma1_2_4619	20
Talma1_2|Talma1_2_4626	11
Talma1_2|Talma1_2_4913	10
Talma1_2|Talma1_2_5186	11
Talma1_2|Talma1_2_5598	26
Talma1_2|Talma1_2_5617	13
Talma1_2|Talma1_2_6287	12
Talma1_2|Talma1_2_6517	13
Talma1_2|Talma1_2_8232	33
Talma1_2|Talma1_2_8410	13
Talma1_2|Talma1_2_9061	11
Talma1_2|Talma1_2_9865	11
Talma1_2|Talma1_2_9952	10
Talma1_2|Talma1_2_9953	11
Talma1_2|Talma1_2_10124	10
Talma1_2|Talma1_2_10420	10
