Protein	PolyQlength
Trihyb1|Trihyb1_18524	10
Trihyb1|Trihyb1_70915	20
Trihyb1|Trihyb1_110530	10
Trihyb1|Trihyb1_194824	11
Trihyb1|Trihyb1_270587	11
Trihyb1|Trihyb1_292885	25
Trihyb1|Trihyb1_337863	45
Trihyb1|Trihyb1_383973	24
Trihyb1|Trihyb1_390251	30
Trihyb1|Trihyb1_392883	25
Trihyb1|Trihyb1_427544	11
Trihyb1|Trihyb1_445135	10
Trihyb1|Trihyb1_548962	11
Trihyb1|Trihyb1_736491	19
Trihyb1|Trihyb1_737763	12
Trihyb1|Trihyb1_801942	10
Trihyb1|Trihyb1_805170	12
Trihyb1|Trihyb1_811858	11
Trihyb1|Trihyb1_815652	10
Trihyb1|Trihyb1_819702	17
Trihyb1|Trihyb1_823215	25
Trihyb1|Trihyb1_834429	11
Trihyb1|Trihyb1_834571	10
Trihyb1|Trihyb1_844352	10
Trihyb1|Trihyb1_845406	24
Trihyb1|Trihyb1_854512	11
Trihyb1|Trihyb1_859244	18
Trihyb1|Trihyb1_872795	22
Trihyb1|Trihyb1_876886	10
Trihyb1|Trihyb1_881819	13
Trihyb1|Trihyb1_888660	14
Trihyb1|Trihyb1_889499	32
Trihyb1|Trihyb1_890056	12
Trihyb1|Trihyb1_894372	20
Trihyb1|Trihyb1_899019	16
Trihyb1|Trihyb1_899500	10
Trihyb1|Trihyb1_915631	17
Trihyb1|Trihyb1_915914	10
Trihyb1|Trihyb1_916076	13
Trihyb1|Trihyb1_917242	13
Trihyb1|Trihyb1_918625	17
Trihyb1|Trihyb1_980018	10
Trihyb1|Trihyb1_985168	10
