Protein	PolyQlength
Hisca1|Hisca1_336	12
Hisca1|Hisca1_741	15
Hisca1|Hisca1_897	10
Hisca1|Hisca1_903	11
Hisca1|Hisca1_1798	16
Hisca1|Hisca1_1908	14
Hisca1|Hisca1_1987	24
Hisca1|Hisca1_2303	11
Hisca1|Hisca1_2332	16
Hisca1|Hisca1_2621	16
Hisca1|Hisca1_2934	14
Hisca1|Hisca1_3063	15
Hisca1|Hisca1_3090	11
Hisca1|Hisca1_3259	15
Hisca1|Hisca1_3329	10
Hisca1|Hisca1_3434	17
Hisca1|Hisca1_3578	12
Hisca1|Hisca1_4083	10
Hisca1|Hisca1_4241	11
Hisca1|Hisca1_4524	36
Hisca1|Hisca1_4691	11
Hisca1|Hisca1_4737	12
Hisca1|Hisca1_5026	36
Hisca1|Hisca1_5143	12
Hisca1|Hisca1_5187	16
Hisca1|Hisca1_5718	10
Hisca1|Hisca1_6284	16
Hisca1|Hisca1_6512	12
Hisca1|Hisca1_6840	12
Hisca1|Hisca1_6849	10
Hisca1|Hisca1_6895	11
Hisca1|Hisca1_7046	11
Hisca1|Hisca1_7132	19
Hisca1|Hisca1_7344	23
Hisca1|Hisca1_7349	18
Hisca1|Hisca1_7667	15
Hisca1|Hisca1_7692	11
Hisca1|Hisca1_7981	13
Hisca1|Hisca1_8035	15
Hisca1|Hisca1_8174	12
Hisca1|Hisca1_8318	11
Hisca1|Hisca1_9160	12
Hisca1|Hisca1_9241	11
