Protein	PolyQlength
Ellano2|Ellano2_9227	28
Ellano2|Ellano2_12590	13
Ellano2|Ellano2_40107	11
Ellano2|Ellano2_72787	12
Ellano2|Ellano2_78724	10
Ellano2|Ellano2_87901	10
Ellano2|Ellano2_94643	30
Ellano2|Ellano2_95616	11
Ellano2|Ellano2_100567	10
Ellano2|Ellano2_100791	15
Ellano2|Ellano2_106855	10
Ellano2|Ellano2_109323	13
Ellano2|Ellano2_116823	19
Ellano2|Ellano2_119777	18
Ellano2|Ellano2_122800	13
Ellano2|Ellano2_125483	25
Ellano2|Ellano2_144117	16
Ellano2|Ellano2_152426	10
Ellano2|Ellano2_154975	15
Ellano2|Ellano2_159366	13
Ellano2|Ellano2_161639	10
Ellano2|Ellano2_162043	13
Ellano2|Ellano2_168519	17
Ellano2|Ellano2_174100	13
Ellano2|Ellano2_176596	11
Ellano2|Ellano2_178054	10
Ellano2|Ellano2_179911	11
Ellano2|Ellano2_183078	31
Ellano2|Ellano2_184793	13
Ellano2|Ellano2_186390	14
Ellano2|Ellano2_190190	18
Ellano2|Ellano2_192715	13
Ellano2|Ellano2_199641	13
Ellano2|Ellano2_202807	16
Ellano2|Ellano2_204440	11
Ellano2|Ellano2_205652	14
Ellano2|Ellano2_213693	12
Ellano2|Ellano2_217962	17
Ellano2|Ellano2_219975	16
Ellano2|Ellano2_222111	10
Ellano2|Ellano2_222879	10
Ellano2|Ellano2_235806	13
Ellano2|Ellano2_240025	10
Ellano2|Ellano2_244703	11
Ellano2|Ellano2_249040	20
Ellano2|Ellano2_249982	12
Ellano2|Ellano2_266314	20
Ellano2|Ellano2_272729	10
Ellano2|Ellano2_274905	11
Ellano2|Ellano2_322390	13
Ellano2|Ellano2_333405	12
Ellano2|Ellano2_348060	16
Ellano2|Ellano2_348765	13
Ellano2|Ellano2_349063	10
Ellano2|Ellano2_350397	15
Ellano2|Ellano2_350903	13
Ellano2|Ellano2_352106	11
Ellano2|Ellano2_354678	11
Ellano2|Ellano2_355861	19
Ellano2|Ellano2_356176	18
Ellano2|Ellano2_357555	12
Ellano2|Ellano2_358597	13
Ellano2|Ellano2_359257	11
Ellano2|Ellano2_359508	15
Ellano2|Ellano2_359951	10
Ellano2|Ellano2_362047	12
Ellano2|Ellano2_364190	16
Ellano2|Ellano2_364271	23
Ellano2|Ellano2_364466	11
Ellano2|Ellano2_365730	17
Ellano2|Ellano2_367296	18
Ellano2|Ellano2_367429	11
Ellano2|Ellano2_368640	25
Ellano2|Ellano2_368721	11
Ellano2|Ellano2_369135	20
Ellano2|Ellano2_369977	20
Ellano2|Ellano2_370257	13
Ellano2|Ellano2_372041	20
Ellano2|Ellano2_372843	13
Ellano2|Ellano2_375961	18
Ellano2|Ellano2_376171	16
Ellano2|Ellano2_376390	23
Ellano2|Ellano2_376673	12
Ellano2|Ellano2_379553	24
Ellano2|Ellano2_381614	10
Ellano2|Ellano2_382107	12
Ellano2|Ellano2_382769	11
Ellano2|Ellano2_387832	11
Ellano2|Ellano2_389312	28
Ellano2|Ellano2_391978	25
Ellano2|Ellano2_392090	42
Ellano2|Ellano2_392556	28
Ellano2|Ellano2_393086	10
Ellano2|Ellano2_393666	17
Ellano2|Ellano2_397069	10
Ellano2|Ellano2_398629	21
Ellano2|Ellano2_399940	14
Ellano2|Ellano2_401329	11
Ellano2|Ellano2_405159	10
Ellano2|Ellano2_406561	16
Ellano2|Ellano2_407141	10
Ellano2|Ellano2_407583	13
Ellano2|Ellano2_408759	10
Ellano2|Ellano2_409938	13
Ellano2|Ellano2_420396	10
Ellano2|Ellano2_423924	11
Ellano2|Ellano2_424206	10
Ellano2|Ellano2_426560	11
Ellano2|Ellano2_427884	11
Ellano2|Ellano2_428086	11
Ellano2|Ellano2_428942	18
Ellano2|Ellano2_429909	10
Ellano2|Ellano2_430802	10
Ellano2|Ellano2_432775	14
Ellano2|Ellano2_433077	12
Ellano2|Ellano2_433162	27
Ellano2|Ellano2_433237	23
Ellano2|Ellano2_434580	12
Ellano2|Ellano2_434609	14
Ellano2|Ellano2_434646	12
Ellano2|Ellano2_435077	15
Ellano2|Ellano2_435495	13
Ellano2|Ellano2_435496	19
Ellano2|Ellano2_435897	11
Ellano2|Ellano2_436227	25
Ellano2|Ellano2_436954	12
Ellano2|Ellano2_437212	20
Ellano2|Ellano2_437272	24
Ellano2|Ellano2_437589	15
