Protein	PolyQlength
Metri1|Metri1_94	12
Metri1|Metri1_787	27
Metri1|Metri1_917	25
Metri1|Metri1_1120	38
Metri1|Metri1_1281	10
Metri1|Metri1_1288	12
Metri1|Metri1_1304	11
Metri1|Metri1_1315	10
Metri1|Metri1_1345	16
Metri1|Metri1_1364	11
Metri1|Metri1_1683	10
Metri1|Metri1_1847	14
Metri1|Metri1_1962	87
Metri1|Metri1_2259	28
Metri1|Metri1_2346	11
Metri1|Metri1_2419	14
Metri1|Metri1_2780	11
Metri1|Metri1_2781	14
Metri1|Metri1_3012	14
Metri1|Metri1_3105	15
Metri1|Metri1_3173	15
Metri1|Metri1_4108	13
Metri1|Metri1_4235	13
Metri1|Metri1_5181	10
Metri1|Metri1_5672	14
Metri1|Metri1_6447	32
Metri1|Metri1_6570	10
Metri1|Metri1_6605	40
Metri1|Metri1_6856	17
Metri1|Metri1_8015	11
Metri1|Metri1_8125	11
Metri1|Metri1_8129	10
Metri1|Metri1_8295	10
Metri1|Metri1_8435	10
Metri1|Metri1_8537	12
