Protein	PolyQlength
Ascru1|Ascru1_5427	18
Ascru1|Ascru1_7253	10
Ascru1|Ascru1_8128	10
Ascru1|Ascru1_8170	28
Ascru1|Ascru1_10579	15
Ascru1|Ascru1_27841	13
Ascru1|Ascru1_28630	23
Ascru1|Ascru1_31421	10
Ascru1|Ascru1_32497	14
Ascru1|Ascru1_33819	11
Ascru1|Ascru1_35231	13
Ascru1|Ascru1_36452	10
Ascru1|Ascru1_67883	15
Ascru1|Ascru1_68909	14
Ascru1|Ascru1_69172	16
Ascru1|Ascru1_72083	14
Ascru1|Ascru1_72985	15
Ascru1|Ascru1_73269	32
Ascru1|Ascru1_73734	11
Ascru1|Ascru1_74425	12
Ascru1|Ascru1_74457	14
Ascru1|Ascru1_74760	11
Ascru1|Ascru1_74909	12
Ascru1|Ascru1_75408	13
Ascru1|Ascru1_75702	12
Ascru1|Ascru1_76263	11
Ascru1|Ascru1_77359	17
Ascru1|Ascru1_77672	11
Ascru1|Ascru1_77945	19
Ascru1|Ascru1_78355	10
Ascru1|Ascru1_78857	25
Ascru1|Ascru1_91944	18
Ascru1|Ascru1_111161	11
Ascru1|Ascru1_121957	13
Ascru1|Ascru1_123984	10
Ascru1|Ascru1_127861	10
Ascru1|Ascru1_131061	14
Ascru1|Ascru1_142212	20
Ascru1|Ascru1_147895	12
