Protein	PolyQlength
Aspfo1|Aspfo1_28857	10
Aspfo1|Aspfo1_30713	10
Aspfo1|Aspfo1_39462	12
Aspfo1|Aspfo1_39626	10
Aspfo1|Aspfo1_42563	12
Aspfo1|Aspfo1_44855	18
Aspfo1|Aspfo1_47593	22
Aspfo1|Aspfo1_50217	11
Aspfo1|Aspfo1_50264	10
Aspfo1|Aspfo1_51802	13
Aspfo1|Aspfo1_57722	15
Aspfo1|Aspfo1_59050	10
Aspfo1|Aspfo1_81806	12
Aspfo1|Aspfo1_131531	11
Aspfo1|Aspfo1_132087	11
Aspfo1|Aspfo1_136263	10
Aspfo1|Aspfo1_139906	11
Aspfo1|Aspfo1_147446	10
Aspfo1|Aspfo1_181770	10
Aspfo1|Aspfo1_201900	17
Aspfo1|Aspfo1_207296	10
Aspfo1|Aspfo1_207298	14
Aspfo1|Aspfo1_364538	14
Aspfo1|Aspfo1_547216	16
Aspfo1|Aspfo1_563973	10
Aspfo1|Aspfo1_571751	11
Aspfo1|Aspfo1_707488	18
Aspfo1|Aspfo1_715801	12
