Protein	PolyQlength
Triatrob1|Triatrob1_86748	10
Triatrob1|Triatrob1_87523	11
Triatrob1|Triatrob1_87851	13
Triatrob1|Triatrob1_88622	12
Triatrob1|Triatrob1_88904	11
Triatrob1|Triatrob1_89066	19
Triatrob1|Triatrob1_89088	13
Triatrob1|Triatrob1_89283	11
Triatrob1|Triatrob1_89483	13
Triatrob1|Triatrob1_89767	11
Triatrob1|Triatrob1_90269	10
Triatrob1|Triatrob1_90396	13
Triatrob1|Triatrob1_90895	11
Triatrob1|Triatrob1_91066	26
Triatrob1|Triatrob1_91126	10
Triatrob1|Triatrob1_91203	10
Triatrob1|Triatrob1_91458	11
Triatrob1|Triatrob1_91660	13
Triatrob1|Triatrob1_91828	14
Triatrob1|Triatrob1_92490	18
Triatrob1|Triatrob1_92674	10
Triatrob1|Triatrob1_92722	12
Triatrob1|Triatrob1_92925	10
Triatrob1|Triatrob1_93716	23
Triatrob1|Triatrob1_93765	10
Triatrob1|Triatrob1_94150	11
Triatrob1|Triatrob1_94228	10
Triatrob1|Triatrob1_95115	10
