Protein	PolyQlength
Colgr1|Colgr1_120	11
Colgr1|Colgr1_217	18
Colgr1|Colgr1_563	12
Colgr1|Colgr1_569	11
Colgr1|Colgr1_596	10
Colgr1|Colgr1_711	12
Colgr1|Colgr1_812	13
Colgr1|Colgr1_970	13
Colgr1|Colgr1_1458	14
Colgr1|Colgr1_1492	11
Colgr1|Colgr1_1667	24
Colgr1|Colgr1_1753	21
Colgr1|Colgr1_1789	34
Colgr1|Colgr1_1880	10
Colgr1|Colgr1_2331	11
Colgr1|Colgr1_2383	10
Colgr1|Colgr1_2476	15
Colgr1|Colgr1_2590	12
Colgr1|Colgr1_2821	11
Colgr1|Colgr1_2830	13
Colgr1|Colgr1_3105	12
Colgr1|Colgr1_3600	11
Colgr1|Colgr1_3844	13
Colgr1|Colgr1_3933	16
Colgr1|Colgr1_3947	17
Colgr1|Colgr1_3962	14
Colgr1|Colgr1_4169	23
Colgr1|Colgr1_4229	10
Colgr1|Colgr1_4243	11
Colgr1|Colgr1_4324	10
Colgr1|Colgr1_4627	10
Colgr1|Colgr1_4673	10
Colgr1|Colgr1_4738	10
Colgr1|Colgr1_4742	13
Colgr1|Colgr1_4764	18
Colgr1|Colgr1_4989	11
Colgr1|Colgr1_5055	23
Colgr1|Colgr1_5488	19
Colgr1|Colgr1_5546	11
Colgr1|Colgr1_5621	11
Colgr1|Colgr1_5691	17
Colgr1|Colgr1_5714	12
Colgr1|Colgr1_5945	21
Colgr1|Colgr1_6002	11
Colgr1|Colgr1_6115	12
Colgr1|Colgr1_6157	13
Colgr1|Colgr1_6482	21
Colgr1|Colgr1_6591	15
Colgr1|Colgr1_6920	12
Colgr1|Colgr1_7091	10
Colgr1|Colgr1_7241	11
Colgr1|Colgr1_7366	11
Colgr1|Colgr1_7379	12
Colgr1|Colgr1_7528	17
Colgr1|Colgr1_7778	11
Colgr1|Colgr1_8122	10
Colgr1|Colgr1_8222	11
Colgr1|Colgr1_8560	10
Colgr1|Colgr1_8818	10
Colgr1|Colgr1_8921	10
Colgr1|Colgr1_8936	10
Colgr1|Colgr1_8986	11
Colgr1|Colgr1_9209	11
Colgr1|Colgr1_9590	10
Colgr1|Colgr1_9853	16
Colgr1|Colgr1_9995	14
Colgr1|Colgr1_10020	33
Colgr1|Colgr1_10334	11
Colgr1|Colgr1_10356	12
Colgr1|Colgr1_10369	13
Colgr1|Colgr1_10490	29
Colgr1|Colgr1_10557	15
Colgr1|Colgr1_10646	12
Colgr1|Colgr1_10782	34
Colgr1|Colgr1_10960	13
Colgr1|Colgr1_11138	10
Colgr1|Colgr1_11664	11
Colgr1|Colgr1_11733	12
