Protein	PolyQlength
Cocba1|Cocba1_380	11
Cocba1|Cocba1_3272	12
Cocba1|Cocba1_23652	18
Cocba1|Cocba1_34996	17
Cocba1|Cocba1_91581	22
Cocba1|Cocba1_222777	13
Cocba1|Cocba1_382683	10
Cocba1|Cocba1_401827	14
Cocba1|Cocba1_442834	17
Cocba1|Cocba1_493435	32
Cocba1|Cocba1_571873	12
Cocba1|Cocba1_588362	49
Cocba1|Cocba1_611397	11
Cocba1|Cocba1_626321	22
Cocba1|Cocba1_627229	10
Cocba1|Cocba1_642045	12
Cocba1|Cocba1_661374	13
Cocba1|Cocba1_674765	10
Cocba1|Cocba1_678595	12
Cocba1|Cocba1_680263	35
Cocba1|Cocba1_680531	10
Cocba1|Cocba1_681528	13
Cocba1|Cocba1_681928	12
Cocba1|Cocba1_685618	10
Cocba1|Cocba1_689976	11
Cocba1|Cocba1_690043	11
Cocba1|Cocba1_690259	10
Cocba1|Cocba1_690888	19
Cocba1|Cocba1_692203	13
Cocba1|Cocba1_693500	13
Cocba1|Cocba1_693678	15
Cocba1|Cocba1_694244	12
Cocba1|Cocba1_694273	11
Cocba1|Cocba1_695014	18
Cocba1|Cocba1_696050	13
Cocba1|Cocba1_697581	13
Cocba1|Cocba1_699793	12
Cocba1|Cocba1_700046	12
Cocba1|Cocba1_700922	13
Cocba1|Cocba1_711521	29
